Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,0.1106189,1.16065,0.3991275,0.0008306392,1.181878,-0.09906882,0.1106189,1.16065,0.3991275
1,2,-0.08778736,1.036954,0.4748084,-0.04523512,1.183094,-0.001687966,-0.08778736,1.036954,0.4748084
1,3,-0.4483496,0.5145544,0.3532479,-0.201972,1.119407,0.1016119,-0.4483496,0.5145544,0.3532479
1,4,0.305159,1.295503,0.304856,0.02901912,1.201414,-0.1058538,0.305159,1.295503,0.304856
1,5,0.3548046,0.7885898,0.4737557,0.033916,1.161985,-0.07624835,0.3548046,0.7885898,0.4737557
1,6,-0.2987939,0.7030275,0.4637062,-0.1045464,1.15163,0.00172492,-0.2987939,0.7030275,0.4637062
1,7,-0.262115,1.265754,0.3344213,-0.05137551,1.194316,-0.1022151,-0.262115,1.265754,0.3344213
1,8,-0.07031691,0.9615248,0.4539065,-0.03404244,1.1655,-0.07247517,-0.07031691,0.9615248,0.4539065
1,9,0.426625,1.247447,0.3593382,0.02744177,1.191145,-0.1216916,0.426625,1.247447,0.3593382
1,10,-0.2041623,1.230546,0.55496,-0.0710647,1.19641,-0.07181797,-0.2041623,1.230546,0.55496
1,11,-0.2067241,1.373535,0.3060739,-0.05914287,1.203809,-0.1290395,-0.2067241,1.373535,0.3060739
1,12,0.2347676,1.342591,0.5839008,-0.02881678,1.224024,0.01230667,0.2347676,1.342591,0.5839008
1,13,0.1662514,1.373204,0.529048,-0.005922957,1.215147,-0.02375651,0.1662514,1.373204,0.529048
1,14,0.1081977,1.158102,0.5182636,-0.006525032,1.17857,-0.06016947,0.1081977,1.158102,0.5182636
1,15,0.07922417,1.412459,0.5240996,-0.03018439,1.225264,-0.01507757,0.07922417,1.412459,0.5240996
1,16,0.3688642,0.6616595,0.4863288,0.08470073,1.129549,0.0114693,0.3688642,0.6616595,0.4863288
1,17,-0.3423464,1.18481,0.366696,-0.1111148,1.186606,-0.0785711,-0.3423464,1.18481,0.366696
1,18,0.112703,1.094807,0.5789899,-0.008163523,1.177655,-0.02488667,0.112703,1.094807,0.5789899
1,19,0.2204032,1.081851,0.4375159,0.02539847,1.173664,-0.06185888,0.2204032,1.081851,0.4375159
1,20,-0.1510344,1.063196,0.5849553,-0.04924674,1.176623,0.009804398,-0.1510344,1.063196,0.5849553
1,21,-0.279517,0.9650186,0.5311325,-0.07984926,1.179591,-0.003021698,-0.279517,0.9650186,0.5311325
1,22,0.4768314,0.9346504,0.5439663,0.07444365,1.172982,0.006173309,0.4768314,0.9346504,0.5439663
1,23,-0.1198612,0.6301695,0.5621823,-0.05474874,1.147522,0.06260182,-0.1198612,0.6301695,0.5621823
1,24,-0.05218673,1.167684,0.416956,-0.0370074,1.182748,-0.0610887,-0.05218673,1.167684,0.416956
1,25,-0.1856743,1.222445,0.3345564,-0.06608392,1.189858,-0.09331831,-0.1856743,1.222445,0.3345564
1,26,-0.3621932,1.36965,0.3088917,-0.1137281,1.198815,-0.1231267,-0.3621932,1.36965,0.3088917
1,27,0.03781414,1.466457,0.5806175,-0.05881054,1.246894,-0.007322494,0.03781414,1.466457,0.5806175
1,28,-0.2295822,0.6068326,0.564613,-0.1083704,1.136027,0.09979004,-0.2295822,0.6068326,0.564613
1,29,0.1754766,1.106526,0.3055665,0.02030263,1.17827,-0.03697565,0.1754766,1.106526,0.3055665
1,30,-0.3744565,1.173361,0.5098777,-0.1324136,1.192483,-0.01211413,-0.3744565,1.173361,0.5098777
1,31,0.258388,0.7083939,0.5584958,0.05357508,1.135694,0.06707403,0.258388,0.7083939,0.5584958
1,32,-0.1931862,1.008479,0.5297587,-0.07933545,1.168292,0.04341988,-0.1931862,1.008479,0.5297587
1,33,0.4382135,0.5612991,0.5523252,0.131569,1.117034,0.1316504,0.4382135,0.5612991,0.5523252
1,34,-0.1763675,1.021213,0.321248,-0.06681307,1.163126,-0.02041054,-0.1763675,1.021213,0.321248
1,35,-0.4266067,0.8541933,0.4405107,-0.1797394,1.155331,0.02485374,-0.4266067,0.8541933,0.4405107
1,36,0.4274031,1.118586,0.5525451,0.04536764,1.185071,0.0001009619,0.4274031,1.118586,0.5525451
1,37,-0.3449547,0.5296047,0.3127935,-0.1796797,1.08922,0.05429756,-0.3449547,0.5296047,0.3127935
1,38,0.4820235,0.9464895,0.3345682,0.05632028,1.16437,-0.04246925,0.4820235,0.9464895,0.3345682
1,39,-0.1196594,0.9351118,0.33575,-0.05693208,1.152572,-0.01787609,-0.1196594,0.9351118,0.33575
1,40,-0.3494518,0.7842134,0.5034626,-0.1642722,1.135168,0.0866578,-0.3494518,0.7842134,0.5034626
1,41,-0.3341447,0.8999661,0.4522092,-0.1213745,1.167648,-0.0004251329,-0.3341447,0.8999661,0.4522092
1,42,0.3663122,1.079436,0.3060061,0.03818847,1.178041,-0.05494471,0.3663122,1.079436,0.3060061
1,43,0.07601029,1.009139,0.4784096,-0.02458131,1.167732,-0.02557787,0.07601029,1.009139,0.4784096
1,44,0.4934598,0.9156036,0.4423003,0.04922831,1.167758,-0.03857192,0.4934598,0.9156036,0.4423003
1,45,-0.3581553,1.110093,0.4529091,-0.1305318,1.18025,-0.04742192,-0.3581553,1.110093,0.4529091
1,46,0.2795283,0.7432908,0.3006516,0.04582118,1.134399,-0.05342577,0.2795283,0.7432908,0.3006516
1,47,0.2568241,1.351672,0.3606104,-0.002648,1.201506,-0.1140271,0.2568241,1.351672,0.3606104
1,48,-0.3722541,0.9835074,0.4039152,-0.1161645,1.166273,-0.05602218,-0.3722541,0.9835074,0.4039152
1,49,-0.2852337,0.6175932,0.3276218,-0.1109462,1.121317,-0.01588796,-0.2852337,0.6175932,0.3276218
1,50,-0.2227208,1.399036,0.5976169,-0.1140365,1.240785,-0.03456843,-0.2227208,1.399036,0.5976169
2,51,0.4825118,1.40624,0.5691682,0.05464279,1.264074,0.04806235,0.4825118,1.40624,0.5691682
2,52,-0.3417124,1.036986,0.4110484,-0.1047253,1.214283,0.03199613,-0.3417124,1.036986,0.4110484
2,53,-0.06489074,0.9263492,0.4681503,-0.03906827,1.191871,0.07227866,-0.06489074,0.9263492,0.4681503
2,54,-0.1376071,0.6453378,0.3167937,-0.07449463,1.155121,0.06819173,-0.1376071,0.6453378,0.3167937
2,55,0.3991097,0.8584225,0.458003,0.04270158,1.188674,0.05191506,0.3991097,0.8584225,0.458003
2,56,0.3710511,0.9463868,0.4120915,0.02305638,1.194321,0.04060106,0.3710511,0.9463868,0.4120915
2,57,0.01142228,1.173077,0.4307427,-0.03189645,1.213144,0.03213758,0.01142228,1.173077,0.4307427
