Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.03249999,0,5.960464E-08,0.1466355,0.01627232,-0.002412508,0.03148089,-0.2901393,0.9564665,-0.007212214,1.122887,-0.003190309,0.01052976,-0.2911784,0.9566108,0.3967847,0.6848232,0.4201242
1,1,-0.03250001,-1.192093E-07,2.980232E-08,0.1466355,0.01627232,-0.002412508,0.03148089,-0.2901393,0.9564665,-0.007176642,1.122884,-0.003210745,0.01059176,-0.2911557,0.9566171,0.3967847,0.6848232,0.4201242
1,1,-0.03250226,-8.702278E-06,-2.086163E-06,0.1520966,0.0163125,-0.002510631,0.03147721,-0.3006942,0.953201,-0.007122051,1.122882,-0.003253782,0.01059688,-0.2913547,0.9565564,0.3967847,0.6848232,0.4201242
1,1,-0.03249999,0,0,0.1521239,0.01625307,-0.002501942,0.03136215,-0.3007465,0.9531883,-0.007062584,1.122875,-0.003281359,0.01049486,-0.2913046,0.9565728,0.3967847,0.6848232,0.4201242
1,1,-0.03250761,4.172325E-06,3.546476E-06,0.1521432,0.01593158,-0.002452759,0.0307417,-0.3007823,0.9531972,-0.007034595,1.122882,-0.003256633,0.01053955,-0.291135,0.9566239,0.3967847,0.6848232,0.4201242
1,1,-0.0325,0,0,0.1447583,0.01113801,-0.001629587,0.02156816,-0.2864848,0.957842,-0.00698375,1.122914,-0.003216039,0.01025401,-0.2907833,0.9567339,0.3967847,0.6848232,0.4201242
1,1,-0.03249998,2.384186E-07,-5.960464E-08,0.1447583,0.01113801,-0.001629587,0.02156816,-0.2864848,0.957842,-0.006983104,1.122957,-0.003228666,0.01037136,-0.2906744,0.9567658,0.3967847,0.6848232,0.4201242
1,1,-0.03249998,0,0,0.1393874,0.003759606,-0.0005292118,0.007298223,-0.2760554,0.961114,-0.006960507,1.122987,-0.003206908,0.01031664,-0.2905553,0.9568025,0.3967847,0.6848232,0.4201242
1,1,-0.03249998,1.192093E-07,-8.940697E-08,0.1393875,0.003759607,-0.0005292121,0.007298225,-0.2760555,0.961114,-0.006917047,1.122984,-0.003162795,0.01040736,-0.2906564,0.9567709,0.3967847,0.6848232,0.4201242
1,1,-0.03249998,1.192093E-07,2.980232E-08,0.1393875,0.003759607,-0.0005292121,0.007298224,-0.2760555,0.961114,-0.006818179,1.12294,-0.003089478,0.01055839,-0.2910769,0.9566414,0.3967847,0.6848232,0.4201242
1,1,-0.03249999,2.384186E-07,-2.980232E-08,0.1358127,0.009314593,-0.001276929,0.0181089,-0.2691204,0.9629363,-0.006726593,1.122916,-0.003094793,0.0106624,-0.2912839,0.9565772,0.3967847,0.6848232,0.4201242
1,1,-0.0325,0,0,0.1358127,0.009314589,-0.001276928,0.01810889,-0.2691204,0.9629363,-0.00659607,1.122884,-0.003059703,0.01101085,-0.2918942,0.9563872,0.3967847,0.6848232,0.4201242
1,1,-0.03249998,1.192093E-07,0,0.1331658,0.009667738,-0.001299044,0.01881636,-0.263972,0.9643468,-0.006569639,1.122858,-0.003009191,0.01099214,-0.2919164,0.9563807,0.3967847,0.6848232,0.4201242
1,1,-0.03250003,-1.192093E-07,0,0.1320393,0.009220702,-0.001228303,0.01795477,-0.2617775,0.9649612,-0.00648978,1.122848,-0.002932365,0.01122542,-0.2922052,0.9562898,0.3967847,0.6848232,0.4201242
1,1,-0.03250001,0,-2.980232E-08,0.1320392,0.009220698,-0.001228302,0.01795476,-0.2617775,0.9649612,-0.006425942,1.122873,-0.002896741,0.01123909,-0.2921979,0.9562919,0.3967847,0.6848232,0.4201242
1,1,-0.03249999,-1.192093E-07,0,0.1320393,0.0092207,-0.001228302,0.01795476,-0.2617775,0.9649612,-0.006394465,1.122887,-0.00284811,0.01110351,-0.2923049,0.9562607,0.3967847,0.6848232,0.4201242
1,1,-0.03250001,-1.192093E-07,-2.980232E-08,0.1304865,0.008824475,-0.001161452,0.01719424,-0.2587517,0.9657908,-0.006419443,1.122881,-0.002762321,0.01090849,-0.292372,0.9562424,0.3967847,0.6848232,0.4201242
1,1,-0.03249998,1.192093E-07,-2.980232E-08,0.1310966,0.008594967,-0.001136624,0.01674291,-0.2599401,0.9654796,-0.006434705,1.122887,-0.002717937,0.0106123,-0.2922876,0.9562716,0.3967847,0.6848232,0.4201242
1,1,-0.0325,0,-2.980232E-08,0.1311075,0.006285701,-0.0008312952,0.01224466,-0.2599568,0.9655426,-0.00636201,1.122886,-0.002707986,0.01005486,-0.292101,0.9563346,0.3967847,0.6848232,0.4201242
1,1,-0.03250001,0,0,0.1311075,0.006285699,-0.0008312947,0.01224465,-0.2599567,0.9655426,-0.006333068,1.122873,-0.002697379,0.009803182,-0.2921115,0.9563341,0.3967847,0.6848232,0.4201242
1,1,-0.0325,-1.192093E-07,2.980232E-08,0.1311075,0.0062857,-0.000831295,0.01224465,-0.2599568,0.9655426,-0.006325964,1.122847,-0.002678274,0.009739361,-0.2922633,0.9562883,0.3967847,0.6848232,0.4201242
1,1,-0.0325,-1.192093E-07,-2.980232E-08,0.1323745,0.006546167,-0.0008742582,0.01274537,-0.2624247,0.9648683,-0.006325788,1.122812,-0.002605323,0.009881285,-0.2921415,0.956324,0.3967847,0.6848232,0.4201242
