Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.0325,1.192093E-07,1.490116E-08,0.2010392,0.01902304,-0.003904853,0.03569193,-0.3939404,0.9184427,0.01035644,1.193793,-0.05931486,-0.01605181,-0.1587179,0.9871935,0.3207524,1.3799,0.5582815
1,1,-0.0325,0,-1.490116E-08,0.2010392,0.01902305,-0.003904854,0.03569193,-0.3939404,0.9184427,0.01035582,1.193824,-0.05937939,-0.01541266,-0.1582021,0.9872864,0.3207524,1.3799,0.5582815
1,1,-0.0325,0,-1.490116E-08,0.2016524,0.01743915,-0.003590998,0.0327079,-0.3950798,0.9180644,0.01034609,1.193889,-0.05950322,-0.01411075,-0.1571443,0.9874749,0.3207524,1.3799,0.5582815
1,1,-0.0325,-1.192093E-07,0,0.2016524,0.01743915,-0.003590997,0.03270789,-0.3950798,0.9180644,0.0103463,1.193966,-0.05955987,-0.01350545,-0.1565815,0.9875727,0.3207524,1.3799,0.5582815
1,1,-0.0325,1.192093E-07,-1.490116E-08,0.201827,0.0192864,-0.003975105,0.03616681,-0.3954206,0.9177878,0.01032599,1.194074,-0.05957977,-0.01314528,-0.1557409,0.9877105,0.3207524,1.3799,0.5582815
1,1,-0.0325,0,0,0.2018593,0.01744084,-0.003595185,0.03270653,-0.3954678,0.9178973,0.01027448,1.194305,-0.0597571,-0.01246015,-0.154224,0.9879574,0.3207524,1.3799,0.5582815
1,1,-0.0325,0,1.490116E-08,0.2018593,0.01744084,-0.003595185,0.03270653,-0.3954678,0.9178973,0.01025668,1.194353,-0.05987111,-0.01273726,-0.1540665,0.9879784,0.3207524,1.3799,0.5582815
1,1,-0.0325,1.192093E-07,-1.490116E-08,0.2032257,0.01650844,-0.003426952,0.03093021,-0.3980238,0.9168535,0.01026508,1.194402,-0.05999028,-0.01287728,-0.1538257,0.9880141,0.3207524,1.3799,0.5582815
1,1,-0.0325,-1.192093E-07,-1.490116E-08,0.2010839,0.01623464,-0.003333074,0.03046106,-0.3940051,0.9186034,0.01040749,1.194579,-0.06035112,-0.01326531,-0.1526208,0.9881958,0.3207524,1.3799,0.5582815
1,1,-0.0325,0,4.470348E-08,0.2010839,0.01623464,-0.003333074,0.03046106,-0.3940051,0.9186034,0.01040962,1.194664,-0.06045072,-0.01355182,-0.1517965,0.9883189,0.3207524,1.3799,0.5582815
1,1,-0.03250122,-4.053116E-06,-1.147389E-06,0.1997015,0.01610591,-0.003282956,0.03024731,-0.3914084,0.9197198,0.01043252,1.194803,-0.06062514,-0.01393326,-0.1504482,0.9885197,0.3207524,1.3799,0.5582815
1,1,-0.0325,0,-2.980232E-08,0.1997214,0.01605547,-0.003273011,0.03015221,-0.3914455,0.9197072,0.01044494,1.194847,-0.06072256,-0.01397919,-0.1498896,0.9886039,0.3207524,1.3799,0.5582815
1,1,-0.0325,1.192093E-07,1.490116E-08,0.1995814,0.01661761,-0.003385167,0.03121046,-0.3911861,0.9197822,0.01043165,1.194875,-0.06083894,-0.01367544,-0.1494588,0.9886734,0.3207524,1.3799,0.5582815
1,1,-0.0325,1.192093E-07,-1.490116E-08,0.1898709,0.01555058,-0.003007698,0.02938927,-0.3728789,0.9274145,0.01048749,1.194971,-0.06107434,-0.01315927,-0.1484811,0.9888277,0.3207524,1.3799,0.5582815
1,1,-0.0325,1.192093E-07,1.490116E-08,0.1898709,0.01555058,-0.003007699,0.02938928,-0.3728789,0.9274145,0.01053514,1.195034,-0.0611763,-0.0125319,-0.1479051,0.9889222,0.3207524,1.3799,0.5582815
1,1,-0.0325,-1.192093E-07,2.980232E-08,0.1346722,0.008006103,-0.001088148,0.01557273,-0.2668993,0.9635986,0.01070718,1.195174,-0.06139675,-0.01177153,-0.1463962,0.989156,0.3207524,1.3799,0.5582815
