Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.03248944,-5.125999E-06,1.236796E-05,0.186551,0.01859994,-0.003532495,0.03522208,-0.3666157,0.9297055,0.001790419,1.215364,-0.002439976,-0.001883909,-0.3535903,0.9353985,-0.1548353,1.488529,0.463829
1,1,-0.03250001,1.192093E-07,-5.960464E-08,0.184723,0.02022125,-0.003801572,0.03833333,-0.3631622,0.9309371,0.001795989,1.21531,-0.002338699,-0.001862574,-0.3537413,0.9353415,-0.1548353,1.488529,0.463829
1,1,-0.03249434,-1.108646E-05,-2.712011E-06,0.1847247,0.02020668,-0.003798868,0.03830568,-0.3631654,0.9309369,0.001782916,1.21527,-0.002268968,-0.001889107,-0.35394,0.9352662,-0.1548353,1.488529,0.463829
1,1,-0.0325,-1.192093E-07,-2.980232E-08,0.1811589,0.02059161,-0.003793975,0.03911799,-0.3563983,0.9335149,0.001775295,1.215172,-0.002166915,-0.00199083,-0.355103,0.9348251,-0.1548353,1.488529,0.463829
1,1,-0.0325,1.192093E-07,2.980232E-08,0.1811589,0.02059161,-0.003793974,0.03911798,-0.3563983,0.9335149,0.001763973,1.215094,-0.002118675,-0.002250292,-0.3556031,0.9346343,-0.1548353,1.488529,0.463829
1,1,-0.0325,-2.384186E-07,8.940697E-08,0.1811444,0.02139435,-0.003941623,0.04064253,-0.3563767,0.933458,0.001818616,1.214959,-0.002010561,-0.002695828,-0.3568342,0.9341639,-0.1548353,1.488529,0.463829
1,1,-0.0325,0,-5.960464E-08,0.1811542,0.02085566,-0.003842544,0.03961946,-0.3563913,0.9334964,0.001847219,1.214892,-0.001963251,-0.002546948,-0.3573457,0.9339687,-0.1548353,1.488529,0.463829
1,1,-0.0325,0,2.980232E-08,0.1811542,0.02085565,-0.003842543,0.03961946,-0.3563913,0.9334964,0.001971263,1.214823,-0.001797642,-0.002350374,-0.3575486,0.9338916,-0.1548353,1.488529,0.463829
1,1,-0.0325,-1.192093E-07,0,0.1846768,0.02137681,-0.004017878,0.04052391,-0.3630833,0.930875,0.002084594,1.214815,-0.001689866,-0.001898763,-0.357416,0.9339433,-0.1548353,1.488529,0.463829
1,1,-0.0325,0,0,0.1846564,0.022439,-0.004217145,0.0425369,-0.3630531,0.930797,0.002281465,1.214742,-0.001663367,-0.001349346,-0.3583015,0.933605,-0.1548353,1.488529,0.463829
