Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.0325,-1.192093E-07,0,0.2131121,0.002781284,-0.0006066642,0.005176186,-0.4164344,0.909151,0.0003927238,1.188105,-0.01238205,-0.02104073,-0.1955874,0.9804605,-0.02101284,0.7559549,0.3187235
1,1,-0.0325,0,1.490116E-08,0.2131149,-0.003764926,0.000821234,-0.007006777,-0.416441,0.9091358,0.0004962608,1.188036,-0.01240258,-0.02098262,-0.1959942,0.9803805,-0.02101284,0.7559549,0.3187235
1,1,-0.0325,0,0,0.2131108,-0.005557839,0.001212305,-0.01034344,-0.4164369,0.9091058,0.0007506125,1.187973,-0.01244876,-0.02089769,-0.1963936,0.9803024,-0.02101284,0.7559549,0.3187235
1,1,-0.0325,0,-1.490116E-08,0.2131109,-0.00555784,0.001212305,-0.01034344,-0.4164371,0.9091057,0.0009203404,1.187966,-0.01249385,-0.02079521,-0.1965305,0.9802772,-0.02101284,0.7559549,0.3187235
1,1,-0.0325,0,1.490116E-08,0.2131109,-0.005557839,0.001212305,-0.01034343,-0.416437,0.9091057,0.001105543,1.187953,-0.01256481,-0.0203068,-0.1969417,0.9802049,-0.02101284,0.7559549,0.3187235
1,1,-0.0325,-1.192093E-07,1.490116E-08,0.2181435,-0.005948807,0.001329743,-0.0110307,-0.4257873,0.9047561,0.001566917,1.187945,-0.01269834,-0.01923367,-0.197387,0.9801369,-0.02101284,0.7559549,0.3187235
1,1,-0.0325,-2.384186E-07,2.980232E-08,0.2180375,-0.01609013,0.003595251,-0.02983374,-0.4256381,0.9044015,0.001710117,1.188053,-0.01266087,-0.01897174,-0.1963439,0.9803516,-0.02101284,0.7559549,0.3187235
1,1,-0.0325,0,0,0.2239585,-0.01155519,0.002655528,-0.02133222,-0.4365684,0.8994181,0.001846034,1.188192,-0.01257541,-0.01893119,-0.195501,0.9805208,-0.02101284,0.7559549,0.3187235
1,1,-0.0325,0,-1.490116E-08,0.2239585,-0.01155519,0.002655528,-0.02133222,-0.4365684,0.8994181,0.002004322,1.188409,-0.01253361,-0.01825316,-0.1953623,0.9805613,-0.02101284,0.7559549,0.3187235
1,1,-0.03249653,-1.072884E-06,-5.364418E-07,0.2239704,-0.01158164,0.002661756,-0.02138084,-0.4365905,0.8994063,0.002074484,1.188473,-0.01252328,-0.01837368,-0.1954879,0.980534,-0.02101284,0.7559549,0.3187235
1,1,-0.0325,-2.384186E-07,2.980232E-08,0.2239585,-0.01155518,0.002655527,-0.02133221,-0.4365684,0.8994181,0.002124526,1.188524,-0.01248762,-0.01849508,-0.195182,0.9805927,-0.02101284,0.7559549,0.3187235
1,1,-0.0325,0,-1.490116E-08,0.2239616,-0.01126533,0.002588942,-0.02079714,-0.4365726,0.8994286,0.002169687,1.188541,-0.01235998,-0.01921697,-0.1948145,0.9806519,-0.02101284,0.7559549,0.3187235
1,1,-0.0325,0,-1.490116E-08,0.2239616,-0.01126533,0.002588943,-0.02079715,-0.4365726,0.8994286,0.002123322,1.188466,-0.01229224,-0.01988364,-0.1951157,0.9805787,-0.02101284,0.7559549,0.3187235
1,1,-0.03251432,-6.437302E-06,6.28829E-06,0.2183162,-0.009930367,0.002221669,-0.01841055,-0.4261211,0.9044788,0.002003301,1.188313,-0.01218006,-0.02090888,-0.1961652,0.9803479,-0.02101284,0.7559549,0.3187235
