Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.0325,0,0,0.1384056,-0.008692084,0.001214772,-0.01687992,-0.2741575,0.9615366,-0.009721711,1.129281,-0.2384432,0.08431684,0.06183905,0.9945183,0.3506438,0.9650086,0.3753663
1,1,-0.03249999,0,1.490116E-08,0.1384056,-0.008692088,0.001214773,-0.01687993,-0.2741575,0.9615366,-0.009823956,1.129222,-0.2384,0.0843472,0.06134153,0.9945465,0.3506438,0.9650086,0.3753663
1,1,-0.0325,-1.192093E-07,-1.490116E-08,0.1422493,-0.008232361,0.00118312,-0.01596012,-0.281615,0.9593948,-0.009984415,1.129146,-0.2382934,0.08397234,0.0607746,0.9946131,0.3506438,0.9650086,0.3753663
1,1,-0.03249998,0,2.980232E-08,0.1422492,-0.008232363,0.00118312,-0.01596012,-0.2816149,0.9593948,-0.01005132,1.129129,-0.2382444,0.08386619,0.06064529,0.9946299,0.3506438,0.9650086,0.3753663
1,1,-0.03250001,0,0,0.1449787,-0.008255651,0.001209717,-0.01598551,-0.2869036,0.9578261,-0.01018607,1.129092,-0.2381646,0.08386686,0.06037076,0.9946465,0.3506438,0.9650086,0.3753663
1,1,-0.0325,1.192093E-07,-2.980232E-08,0.1516076,-0.00836097,0.001282457,-0.01613918,-0.2997207,0.9538904,-0.01026344,1.129077,-0.2381471,0.08393248,0.05999935,0.9946635,0.3506438,0.9650086,0.3753663
1,1,-0.0325,0,0,0.1516076,-0.008360964,0.001282456,-0.01613917,-0.2997207,0.9538905,-0.01032045,1.129052,-0.2381323,0.0839392,0.05978332,0.9946759,0.3506438,0.9650086,0.3753663
1,1,-0.0325,1.192093E-07,2.980232E-08,0.151615,-0.007059022,0.001082799,-0.01362613,-0.299732,0.9539261,-0.01043801,1.129019,-0.2380946,0.0841624,0.05933533,0.9946839,0.3506438,0.9650086,0.3753663
1,1,-0.0325,0,0,0.151615,-0.007059023,0.001082799,-0.01362613,-0.299732,0.9539261,-0.01055737,1.128983,-0.2380435,0.08427676,0.05923994,0.9946799,0.3506438,0.9650086,0.3753663
1,1,-0.03250001,-1.192093E-07,1.490116E-08,0.151615,-0.007059028,0.0010828,-0.01362614,-0.2997321,0.9539261,-0.01057505,1.129009,-0.2381048,0.08415219,0.05928064,0.994688,0.3506438,0.9650086,0.3753663
1,1,-0.0325,0,0,0.1488325,-0.01045278,0.001573326,-0.02020323,-0.2943659,0.9554792,-0.01069,1.128991,-0.2380995,0.08409537,0.05908258,0.9947046,0.3506438,0.9650086,0.3753663
1,1,-0.03249999,0,0,0.1488326,-0.01045279,0.001573327,-0.02020323,-0.294366,0.9554792,-0.01085249,1.128985,-0.2380846,0.0840824,0.05889693,0.9947167,0.3506438,0.9650086,0.3753663
1,1,-0.0325,0,-1.490116E-08,0.1471069,-0.010679,0.001588328,-0.02065707,-0.2910296,0.956491,-0.01088342,1.128998,-0.2380604,0.08427614,0.05901222,0.9946935,0.3506438,0.9650086,0.3753663
1,1,-0.03249672,2.384186E-07,3.159046E-06,0.14708,-0.01064933,0.001583619,-0.02059995,-0.2909773,0.9565082,-0.01088354,1.129023,-0.2380404,0.08482742,0.05915884,0.9946379,0.3506438,0.9650086,0.3753663
1,1,-0.03249999,0,1.490116E-08,0.1428491,-0.008893392,0.00128363,-0.01723692,-0.2827794,0.9590301,-0.01083149,1.129032,-0.2380083,0.08719701,0.05940154,0.9944185,0.3506438,0.9650086,0.3753663
1,1,-0.03250001,-1.192093E-07,-2.980232E-08,0.1275291,0.08522766,-0.01099985,0.1656222,-0.2538994,0.9529451,-0.01076442,1.129021,-0.2380059,0.08887429,0.05921937,0.9942809,0.3506438,0.9650086,0.3753663
1,1,-0.0325,0,0,0.1275291,0.08522766,-0.01099985,0.1656222,-0.2538994,0.9529451,-0.01066094,1.129016,-0.2380055,0.09120174,0.05942908,0.9940575,0.3506438,0.9650086,0.3753663
1,1,-0.0325,0,-1.490116E-08,0.1049169,0.1824373,-0.01958319,0.352522,-0.2122386,0.9114181,-0.01028179,1.12901,-0.2381229,0.09707247,0.05933406,0.9935071,0.3506438,0.9650086,0.3753663
1,1,-0.0325,0,2.980232E-08,0.1049169,0.1824373,-0.01958319,0.3525221,-0.2122386,0.9114181,-0.01004162,1.128952,-0.2381837,0.1001837,0.05891225,0.9932233,0.3506438,0.9650086,0.3753663
1,1,-0.0325,-1.192093E-07,0,0.09997503,0.1946108,-0.01994347,0.3757247,-0.2028274,0.9042633,-0.00981817,1.128863,-0.2382387,0.1035283,0.05844893,0.9929076,0.3506438,0.9650086,0.3753663
1,1,-0.03250001,-1.192093E-07,-1.490116E-08,0.101211,0.195435,-0.02028175,0.377098,-0.2053435,0.903123,-0.009366532,1.12875,-0.2383136,0.1093905,0.0580434,0.9923027,0.3506438,0.9650086,0.3753663
1,1,-0.03250001,1.192093E-07,-1.490116E-08,0.101211,0.195435,-0.02028175,0.377098,-0.2053435,0.903123,-0.009109955,1.128738,-0.2383194,0.1122884,0.05843089,0.9919562,0.3506438,0.9650086,0.3753663
1,1,-0.03250001,0,-1.490116E-08,0.09994685,0.194885,-0.01996701,0.3762357,-0.2027821,0.9040609,-0.008618052,1.128697,-0.2383385,0.1178409,0.05855413,0.9913047,0.3506438,0.9650086,0.3753663
1,1,-0.03250001,0,0,0.09810551,0.1993541,-0.02006337,0.3847232,-0.1992655,0.9012665,-0.008374196,1.128669,-0.2383677,0.1202106,0.05827117,0.9910368,0.3506438,0.9650086,0.3753663
1,1,-0.0325,0,1.490116E-08,0.09810549,0.1993541,-0.02006338,0.3847232,-0.1992655,0.9012665,-0.007945689,1.128654,-0.2384403,0.1244848,0.05755536,0.9905508,0.3506438,0.9650086,0.3753663
1,1,-0.0325,0,-1.490116E-08,0.0930331,0.1942667,-0.01851098,0.3759009,-0.1888582,0.9072106,-0.007736712,1.128633,-0.2384995,0.1264157,0.05719522,0.9903271,0.3506438,0.9650086,0.3753663
1,1,-0.0325,-1.192093E-07,-2.980232E-08,0.09303311,0.1942667,-0.01851099,0.3759009,-0.1888582,0.9072106,-0.007498808,1.128611,-0.238532,0.1278175,0.05676847,0.9901717,0.3506438,0.9650086,0.3753663
1,1,-0.03250001,-1.192093E-07,-1.490116E-08,0.0964307,0.1935611,-0.01912127,0.3742017,-0.195664,0.9064705,-0.007277499,1.128605,-0.2385187,0.1291317,0.05674032,0.9900028,0.3506438,0.9650086,0.3753663
1,1,-0.03250001,0,1.490116E-08,0.0964307,0.1935611,-0.01912127,0.3742017,-0.195664,0.9064704,-0.006876327,1.128597,-0.2384802,0.1323192,0.05695425,0.9895695,0.3506438,0.9650086,0.3753663
