Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,-0.453665,0.6936228,0.4991792,-0.1997092,1.104605,0.1089873,-0.453665,0.6936228,0.4991792
1,2,-0.1037683,1.056602,0.4893455,-0.04139627,1.129332,0.01959607,-0.1037683,1.056602,0.4893455
1,3,-0.4994786,1.075758,0.3179937,-0.1451699,1.132726,-0.02555684,-0.4994786,1.075758,0.3179937
1,4,-0.4623472,1.312857,0.430072,-0.1650767,1.19455,0.02225167,-0.4623472,1.312857,0.430072
1,5,-0.1597868,0.5395137,0.5482743,-0.1172889,1.055633,0.160501,-0.1597868,0.5395137,0.5482743
1,6,0.2253947,1.490992,0.5791931,0.008273841,1.258357,0.1424859,0.2253947,1.490992,0.5791931
1,7,0.09105945,0.8247625,0.5744148,0.002821509,1.114743,0.04432876,0.09105945,0.8247625,0.5744148
1,8,-0.05373484,1.451561,0.4118267,-0.053994,1.241028,0.05767918,-0.05373484,1.451561,0.4118267
1,9,0.155694,1.443846,0.5438672,-0.01779024,1.228199,0.0636069,0.155694,1.443846,0.5438672
1,10,0.3455223,0.571803,0.5745728,0.05059182,1.088452,0.1326948,0.3455223,0.571803,0.5745728
1,11,-0.197241,1.002109,0.474397,-0.07981221,1.109892,-0.03088752,-0.197241,1.002109,0.474397
1,12,0.3330594,1.47721,0.3849365,0.005964453,1.186344,-0.01865914,0.3330594,1.47721,0.3849365
1,13,0.4795461,1.129216,0.56927,0.06607423,1.15824,0.06403065,0.4795461,1.129216,0.56927
1,14,-0.3223654,0.9067687,0.586905,-0.122494,1.128488,0.03526715,-0.3223654,0.9067687,0.586905
1,15,0.1553022,1.455927,0.3010588,-0.01998441,1.171691,-0.08885707,0.1553022,1.455927,0.3010588
1,16,-0.135365,0.9461876,0.3379821,-0.06747964,1.109492,-0.05444232,-0.135365,0.9461876,0.3379821
1,17,-0.1887111,1.133848,0.4925833,-0.06483049,1.134245,-0.04810498,-0.1887111,1.133848,0.4925833
1,18,0.09273273,0.5178273,0.5991708,-0.01832774,1.062101,0.2225713,0.09273273,0.5178273,0.5991708
1,19,-0.1418908,0.5894035,0.4685957,-0.1056562,1.046301,0.1701351,-0.1418908,0.5894035,0.4685957
1,20,-0.2754419,1.127131,0.3515219,-0.1092938,1.140793,-0.05864177,-0.2754419,1.127131,0.3515219
1,21,0.3548869,1.453228,0.31051,-0.004672596,1.162117,-0.09897881,0.3548869,1.453228,0.31051
1,22,0.005541861,0.9850975,0.5369424,-0.05113301,1.103512,-0.05091011,0.005541861,0.9850975,0.5369424
1,23,-0.1786347,1.436796,0.307713,-0.08124708,1.167843,-0.1223437,-0.1786347,1.436796,0.307713
1,24,-0.3402847,1.195446,0.3013928,-0.1059076,1.132063,-0.08962577,-0.3402847,1.195446,0.3013928
1,25,-0.3770457,1.484431,0.5154306,-0.1596957,1.255781,0.05475151,-0.3770457,1.484431,0.5154306
1,26,-0.4199205,1.038623,0.4225888,-0.1543558,1.128372,-0.04322691,-0.4199205,1.038623,0.4225888
1,27,-0.212212,1.387558,0.5183902,-0.1483687,1.196654,0.00659066,-0.212212,1.387558,0.5183902
1,28,0.2991354,0.9273803,0.4044257,0.02511402,1.09738,-0.02380443,0.2991354,0.9273803,0.4044257
1,29,-0.1943919,0.7665244,0.3483908,-0.08468833,1.083219,-0.03563042,-0.1943919,0.7665244,0.3483908
1,30,0.3880137,0.6191636,0.3997522,0.02486043,1.06332,-0.01683904,0.3880137,0.6191636,0.3997522
1,31,0.1966078,1.285464,0.4556177,-0.03443597,1.150779,-0.06646265,0.1966078,1.285464,0.4556177
1,32,0.4578825,1.006008,0.3500362,0.01538762,1.098517,-0.05083234,0.4578825,1.006008,0.3500362
1,33,0.1420376,0.6079738,0.5487466,-0.03489294,1.07327,0.01718468,0.1420376,0.6079738,0.5487466
1,34,0.3215753,1.378235,0.3055296,-0.007896734,1.160991,-0.1011378,0.3215753,1.378235,0.3055296
1,35,0.2659016,0.7759821,0.5977876,-0.02027997,1.072148,0.007890724,0.2659016,0.7759821,0.5977876
1,36,-0.4188918,0.9262292,0.354472,-0.1536432,1.099734,-0.0373376,-0.4188918,0.9262292,0.354472
1,37,0.3338875,1.238014,0.5142456,-0.03576756,1.14221,-0.0414853,0.3338875,1.238014,0.5142456
1,38,0.1597334,1.07278,0.4776805,-0.03077087,1.118233,-0.03503517,0.1597334,1.07278,0.4776805
1,39,0.4178056,1.312467,0.3858671,-0.02130765,1.148256,-0.07343714,0.4178056,1.312467,0.3858671
1,40,0.4989504,1.446796,0.5862064,0.0676442,1.257086,0.1468692,0.4989504,1.446796,0.5862064
1,41,-0.1066257,1.498261,0.3144141,-0.05438967,1.175322,-0.09952357,-0.1066257,1.498261,0.3144141
1,42,0.3560107,1.096628,0.4201518,0.009117423,1.124283,-0.07339071,0.3560107,1.096628,0.4201518
1,43,0.068757,0.8176919,0.4797154,-0.03140826,1.100521,-0.05583129,0.068757,0.8176919,0.4797154
1,44,0.4352412,1.109777,0.3445676,0.01020504,1.122454,-0.06935685,0.4352412,1.109777,0.3445676
1,45,-0.2579901,0.6764439,0.3844419,-0.1131383,1.0714,-0.03903863,-0.2579901,0.6764439,0.3844419
1,46,-0.196572,1.244229,0.566602,-0.09905705,1.152778,-0.04824433,-0.196572,1.244229,0.566602
