Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.0325,0,0,0.1304854,0.01565398,-0.002060491,0.03049861,-0.2587713,0.965457,-0.008971795,1.181461,-0.05130323,0.01460218,-0.3550912,0.9347176,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,0,0.1317117,0.0149432,-0.001985721,0.02909953,-0.2611576,0.9648575,-0.00901404,1.181437,-0.05127545,0.01449187,-0.3554158,0.9345959,-0.2140409,1.466481,0.5302095
1,1,-0.03250001,-1.192093E-07,0,0.1317117,0.0149432,-0.001985722,0.02909953,-0.2611576,0.9648575,-0.009065897,1.181348,-0.05131671,0.01466837,-0.3558002,0.9344469,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,-2.980232E-08,0.1317329,0.0125205,-0.001663998,0.02438236,-0.2611902,0.9649794,-0.009089351,1.181208,-0.05135312,0.01470325,-0.3566918,0.9341064,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,-2.980232E-08,0.1317329,0.01252051,-0.001663998,0.02438237,-0.2611903,0.9649794,-0.009084485,1.180959,-0.05134422,0.01528783,-0.3584953,0.9334064,-0.2140409,1.466481,0.5302095
1,1,-0.0325,1.192093E-07,0,0.1317329,0.01252051,-0.001663998,0.02438236,-0.2611903,0.9649794,-0.009067386,1.180855,-0.05131433,0.01619036,-0.3590834,0.933165,-0.2140409,1.466481,0.5302095
1,1,-0.03250001,-1.192093E-07,5.960464E-08,0.1306648,0.02065627,-0.002722989,0.0402377,-0.2591445,0.965,-0.00901543,1.180769,-0.05126351,0.01693936,-0.3594422,0.9330136,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,-2.980232E-08,0.09658397,0.02188203,-0.002123898,0.04313855,-0.1923109,0.9803854,-0.008999471,1.180751,-0.05111754,0.01830911,-0.3595437,0.9329486,-0.2140409,1.466481,0.5302095
1,1,-0.03249999,0,0,0.09658394,0.02188203,-0.002123898,0.04313856,-0.1923108,0.9803854,-0.009040345,1.180838,-0.05100376,0.01875653,-0.3589999,0.9331491,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,0,0.09546733,0.02332124,-0.002237251,0.04598941,-0.1901143,0.9806842,-0.009104148,1.180922,-0.05087908,0.01913679,-0.3585805,0.9333026,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,2.980232E-08,0.09546734,0.02332124,-0.002237252,0.04598942,-0.1901143,0.9806842,-0.009263751,1.181048,-0.05066044,0.01958401,-0.3579119,0.9335499,-0.2140409,1.466481,0.5302095
1,1,-0.03249999,0,0,0.09535331,0.0218279,-0.002091398,0.0430475,-0.1898829,0.9808626,-0.009351616,1.181076,-0.05054567,0.01973206,-0.3576393,0.9336513,-0.2140409,1.466481,0.5302095
1,1,-0.03249998,1.192093E-07,-5.960464E-08,0.09533015,0.02398814,-0.002297929,0.04730566,-0.1898466,0.9806735,-0.009573124,1.181067,-0.05030537,0.0192971,-0.3579811,0.9335294,-0.2140409,1.466481,0.5302095
1,1,-0.03249999,2.384186E-07,-5.960464E-08,0.09533013,0.02398813,-0.002297928,0.04730565,-0.1898466,0.9806735,-0.009664759,1.180999,-0.05022275,0.01863572,-0.3587151,0.933261,-0.2140409,1.466481,0.5302095
1,1,-0.0325,-1.192093E-07,0,0.09533013,0.02398814,-0.002297929,0.04730566,-0.1898466,0.9806735,-0.009742066,1.180899,-0.05015789,0.01823895,-0.359421,0.9329973,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,-2.980232E-08,0.09700668,0.02533051,-0.00246968,0.04992644,-0.1931603,0.9798961,-0.009869424,1.180681,-0.05010153,0.0171768,-0.3608007,0.9324847,-0.2140409,1.466481,0.5302095
1,1,-0.03250001,-1.192093E-07,8.940697E-08,0.09705636,0.02533051,-0.002470957,0.04992572,-0.1932583,0.9798769,-0.009921804,1.180608,-0.05009701,0.01673759,-0.3609769,0.9324245,-0.2140409,1.466481,0.5302095
1,1,-0.03250001,-1.192093E-07,-2.980232E-08,0.09705636,0.02533051,-0.002470957,0.04992571,-0.1932583,0.9798769,-0.01012689,1.180766,-0.05006092,0.01503843,-0.3588045,0.9332916,-0.2140409,1.466481,0.5302095
1,1,-0.03249999,1.192093E-07,-2.980232E-08,0.1020976,0.02394821,-0.002458619,0.04713013,-0.2031865,0.9780051,-0.01020437,1.181173,-0.05004662,0.01134922,-0.35541,0.9346416,-0.2140409,1.466481,0.5302095
1,1,-0.03250001,-1.192093E-07,2.980232E-08,0.1020977,0.0239482,-0.00245862,0.04713013,-0.2031866,0.9780051,-0.01046214,1.181824,-0.0500277,0.008329693,-0.3499147,0.9367445,-0.2140409,1.466481,0.5302095
1,1,-0.0325,1.192093E-07,-5.960464E-08,0.1027609,0.01584805,-0.001637438,0.03118773,-0.2044595,0.9783781,-0.01131745,1.185331,-0.0496872,-0.0005633337,-0.3330425,0.9429116,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,-2.980232E-08,0.1026795,0.02395106,-0.002473075,0.0471271,-0.2043322,0.9777665,-0.01181196,1.187088,-0.04945723,-0.004375787,-0.3184025,0.9479455,-0.2140409,1.466481,0.5302095
1,1,-0.03250001,-1.192093E-07,2.980232E-08,0.1026795,0.02395106,-0.002473075,0.04712711,-0.2043322,0.9777665,-0.01277264,1.191159,-0.04933975,-0.0159738,-0.281725,0.9593622,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,2.980232E-08,0.05183614,0.03267898,-0.001697144,0.06505911,-0.1035882,0.9924902,-0.01322943,1.192825,-0.04942673,-0.02204179,-0.2652295,0.9639333,-0.2140409,1.466481,0.5302095
1,1,-0.0325,1.192093E-07,2.980232E-08,0.02437977,0.03265622,-0.0007968134,0.06521931,-0.04877106,0.9966784,-0.01410424,1.196041,-0.04975628,-0.0339775,-0.2360327,0.9711509,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,-2.980232E-08,0.02437978,0.03265621,-0.0007968136,0.06521929,-0.04877108,0.9966784,-0.01446738,1.197525,-0.05000944,-0.03916341,-0.2205278,0.9745941,-0.2140409,1.466481,0.5302095
1,1,-0.0325,1.192093E-07,-2.980232E-08,-0.07371657,0.02765973,0.002045334,0.05484606,0.1470883,0.9876016,-0.01515914,1.2008,-0.05044003,-0.0482705,-0.1895353,0.9806867,-0.2140409,1.466481,0.5302095
1,1,-0.03250001,-1.192093E-07,0,-0.07371657,0.02765973,0.002045333,0.05484606,0.1470883,0.9876016,-0.01553009,1.202214,-0.05066388,-0.05244634,-0.1754979,0.9830818,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,1.490116E-08,-0.09820488,0.01947183,0.001921888,0.03837045,0.1954974,0.9799533,-0.01584798,1.203273,-0.05085358,-0.05716103,-0.1630157,0.9849662,-0.2140409,1.466481,0.5302095
1,1,-0.0325169,-3.33786E-05,9.089708E-07,-0.09816104,0.01588515,0.001567071,0.03130515,0.1953986,0.9802241,-0.01656373,1.204867,-0.05120863,-0.06608881,-0.143336,0.987465,-0.2140409,1.466481,0.5302095
1,1,-0.0325,0,0,-0.09823609,0.01583266,0.001563097,0.03120102,0.1955464,0.980198,-0.01691819,1.205526,-0.05149745,-0.0705902,-0.1362342,0.9881585,-0.2140409,1.466481,0.5302095
1,1,-0.03250001,1.192093E-07,0,-0.08157939,0.01874803,0.001534841,0.03711399,0.1626435,0.9859866,-0.01760801,1.206848,-0.05178772,-0.08049475,-0.1241542,0.9889926,-0.2140409,1.466481,0.5302095
1,1,-0.0325,1.192093E-07,-1.490116E-08,-0.08157939,0.01874802,0.001534841,0.03711399,0.1626435,0.9859866,-0.01800708,1.20773,-0.05176268,-0.08502089,-0.1176763,0.9894058,-0.2140409,1.466481,0.5302095
