Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,-0.4200213,0.9769395,0.4220728,-0.1613951,1.121943,0.03308544,-0.4200213,0.9769395,0.4220728
1,2,-0.07609165,1.497406,0.3773549,-0.1085688,1.179519,-0.005962789,-0.07609165,1.497406,0.3773549
1,3,-0.3592793,0.7702817,0.5209587,-0.1498677,1.121572,0.04927304,-0.3592793,0.7702817,0.5209587
1,4,0.2450523,0.7512469,0.4065149,-0.0381688,1.118778,0.0176067,0.2450523,0.7512469,0.4065149
1,5,-0.3047964,1.383863,0.4135047,-0.1491695,1.149817,-0.04214308,-0.3047964,1.383863,0.4135047
1,6,0.3305033,1.191815,0.4238738,0.005824755,1.138114,0.003604902,0.3305033,1.191815,0.4238738
1,7,0.1762915,1.41184,0.5400887,-0.05399955,1.174504,0.07937352,0.1762915,1.41184,0.5400887
1,8,-0.2538641,0.5784839,0.4712803,-0.1440847,1.100664,0.09673552,-0.2538641,0.5784839,0.4712803
1,9,0.3209466,0.8284769,0.5174224,0.01475438,1.118013,0.03514143,0.3209466,0.8284769,0.5174224
1,10,-0.009725064,1.127779,0.3292636,-0.04859102,1.132829,0.01660741,-0.009725064,1.127779,0.3292636
1,11,0.02506292,1.106603,0.5537233,-0.05828105,1.134988,0.03525024,0.02506292,1.106603,0.5537233
1,12,-0.2753515,1.063545,0.3255407,-0.147524,1.127783,-0.004281237,-0.2753515,1.063545,0.3255407
1,13,-0.1655561,1.295754,0.5722383,-0.1472475,1.148199,0.01701649,-0.1655561,1.295754,0.5722383
1,14,-0.4421563,1.185371,0.3615035,-0.2094287,1.124878,-0.02245998,-0.4421563,1.185371,0.3615035
1,15,-0.3562838,0.734737,0.3994006,-0.1652228,1.109432,-0.01940541,-0.3562838,0.734737,0.3994006
1,16,-0.01720259,1.391502,0.5963626,-0.1114276,1.16417,0.05000744,-0.01720259,1.391502,0.5963626
1,17,0.1665118,0.5036269,0.5581816,-0.002835594,1.076105,0.2083636,0.1665118,0.5036269,0.5581816
1,18,-0.1917326,1.136854,0.5126995,-0.109391,1.130264,0.02834701,-0.1917326,1.136854,0.5126995
1,19,-0.01982474,1.072085,0.472213,-0.07078519,1.122938,0.00943576,-0.01982474,1.072085,0.472213
1,20,0.09308451,1.28254,0.4238972,-0.04916228,1.142394,-0.000475917,0.09308451,1.28254,0.4238972
1,21,0.2186409,1.218969,0.30429,-0.04450015,1.139247,-0.01279432,0.2186409,1.218969,0.30429
1,22,0.02831197,0.843407,0.3903507,-0.08427531,1.116942,-0.008455088,0.02831197,0.843407,0.3903507
1,23,0.1031601,0.9431697,0.4639663,-0.0864764,1.117221,-0.0001404039,0.1031601,0.9431697,0.4639663
1,24,-0.007422477,1.303784,0.4322567,-0.1154063,1.136777,-0.01632231,-0.007422477,1.303784,0.4322567
1,25,-0.4275696,0.6923616,0.3636605,-0.2314067,1.076624,0.02835319,-0.4275696,0.6923616,0.3636605
1,26,0.208975,1.045387,0.3792672,-0.04231637,1.122782,-0.0232528,0.208975,1.045387,0.3792672
1,27,0.1771817,0.8117041,0.3015323,-0.03292865,1.114123,-0.02121359,0.1771817,0.8117041,0.3015323
1,28,-0.04401517,0.6000301,0.5592123,-0.1047985,1.102854,0.09347477,-0.04401517,0.6000301,0.5592123
1,29,0.06617343,0.6995236,0.5876744,-0.06775861,1.101772,0.1041147,0.06617343,0.6995236,0.5876744
1,30,-0.3829157,1.432693,0.5631762,-0.2022056,1.194738,0.05963422,-0.3829157,1.432693,0.5631762
1,31,-0.4987051,1.083148,0.5680889,-0.2484041,1.125626,0.06251998,-0.4987051,1.083148,0.5680889
1,32,-0.4456712,1.064097,0.4256397,-0.22094,1.116289,0.02746541,-0.4456712,1.064097,0.4256397
1,33,0.1998156,0.9797731,0.5342193,-0.0540865,1.123357,-0.0006849663,0.1998156,0.9797731,0.5342193
1,34,0.4553009,1.463459,0.3995031,0.0471226,1.218314,0.1351325,0.4553009,1.463459,0.3995031
1,35,-0.3751013,1.013423,0.5884033,-0.2327103,1.108504,0.08354976,-0.3751013,1.013423,0.5884033
1,36,0.2572812,1.273524,0.4668942,-0.06282004,1.141821,-0.005759609,0.2572812,1.273524,0.4668942
1,37,-0.1140199,1.358222,0.4654657,-0.1570288,1.14247,0.0067622,-0.1140199,1.358222,0.4654657
1,38,0.109352,0.5974445,0.4273726,-0.0737493,1.089494,0.04802896,0.109352,0.5974445,0.4273726
1,39,0.05318457,0.6052779,0.5944264,-0.08609493,1.088799,0.1417158,0.05318457,0.6052779,0.5944264
1,40,0.3614396,0.5478122,0.3389279,0.02168367,1.089513,0.04960808,0.3614396,0.5478122,0.3389279
1,41,-0.2801125,1.442522,0.522797,-0.2174125,1.159025,0.01543125,-0.2801125,1.442522,0.522797
1,42,-0.1478809,1.141865,0.3695833,-0.0982175,1.128966,0.003147288,-0.1478809,1.141865,0.3695833
1,43,0.007882714,1.37687,0.3067362,-0.0916284,1.157603,-0.04399174,0.007882714,1.37687,0.3067362
1,44,0.2948796,1.053684,0.4759687,-0.002157136,1.127864,0.02701757,0.2948796,1.053684,0.4759687
1,45,-0.3123189,0.8152758,0.4409336,-0.2349805,1.082214,0.1112136,-0.3123189,0.8152758,0.4409336
1,46,-0.1842241,0.9807593,0.4379699,-0.1188121,1.115635,0.0591631,-0.1842241,0.9807593,0.4379699
1,47,0.3243194,0.6055692,0.4034232,-0.01786824,1.102963,0.0233613,0.3243194,0.6055692,0.4034232
1,48,-0.1298808,0.8850676,0.3900875,-0.09350308,1.107942,0.03445893,-0.1298808,0.8850676,0.3900875
1,49,-0.04972026,1.014665,0.3378777,-0.07085839,1.111935,0.02381067,-0.04972026,1.014665,0.3378777
1,50,0.2789151,1.481482,0.3615292,-0.03244672,1.186098,0.0233408,0.2789151,1.481482,0.3615292
2,51,-0.369327,0.6794509,0.3026892,-0.2119482,1.069263,0.04199876,-0.369327,0.6794509,0.3026892
2,52,-0.2959554,0.5728321,0.5012088,-0.2396444,1.064979,0.1065094,-0.2959554,0.5728321,0.5012088
2,53,0.2265804,0.7656067,0.3322809,-0.04207445,1.09039,0.009236518,0.2265804,0.7656067,0.3322809
2,54,0.1010325,1.060993,0.4819118,-0.07480641,1.118199,0.01136243,0.1010325,1.060993,0.4819118
2,55,-0.3818272,0.8264439,0.3982093,-0.2246352,1.091089,0.04953992,-0.3818272,0.8264439,0.3982093
2,56,0.4610422,1.193093,0.340665,-0.009384505,1.140327,0.01454256,0.4610422,1.193093,0.340665
2,57,-0.3721054,1.285603,0.3387363,-0.1860655,1.139519,-0.0004033539,-0.3721054,1.285603,0.3387363
2,58,-0.4213042,1.009803,0.5864427,-0.2459419,1.104044,0.0709425,-0.4213042,1.009803,0.5864427
2,59,0.0002014637,1.361634,0.4651507,-0.119777,1.148227,0.006907738,0.0002014637,1.361634,0.4651507
2,60,0.2116441,1.13208,0.3665938,-0.04257603,1.128442,0.005004393,0.2116441,1.13208,0.3665938
2,61,-0.4729182,1.146647,0.4770563,-0.23436,1.126239,0.02948498,-0.4729182,1.146647,0.4770563
2,62,0.1885326,1.223985,0.3918864,-0.0465201,1.140735,0.005845561,0.1885326,1.223985,0.3918864
2,63,0.3231021,0.9653327,0.56754,-0.02050016,1.133286,0.05975588,0.3231021,0.9653327,0.56754
2,64,-0.3539784,0.5012964,0.5804168,-0.246553,1.041415,0.2128703,-0.3539784,0.5012964,0.5804168
2,65,0.06625825,1.214437,0.5445796,-0.07184796,1.139486,0.04115201,0.06625825,1.214437,0.5445796
2,66,0.1610531,1.255045,0.5390583,-0.07431708,1.144081,0.05638987,0.1610531,1.255045,0.5390583
2,67,-0.314718,0.7879908,0.5264753,-0.1975101,1.093531,0.1012826,-0.314718,0.7879908,0.5264753
2,68,-0.4767162,1.070446,0.5614167,-0.2416906,1.115105,0.07019533,-0.4767162,1.070446,0.5614167
2,69,0.4931935,0.7893713,0.5903651,0.08762668,1.110975,0.1429479,0.4931935,0.7893713,0.5903651
2,70,0.250006,1.14201,0.4907381,0.005937144,1.138832,0.0868813,0.250006,1.14201,0.4907381
2,71,-0.3766474,0.6581957,0.3860124,-0.2031638,1.073216,0.08196964,-0.3766474,0.6581957,0.3860124
