Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.03250567,-9.536743E-07,-3.069639E-06,0.2785599,0.01549569,-0.004495004,0.02725624,-0.5351322,0.8443285,-0.002052218,1.204721,0.01978474,-0.02524575,-0.2021338,0.9790325,0.2107499,0.7359442,0.5850509
1,1,-0.0325,0,0,0.27856,0.01546157,-0.004485106,0.02719625,-0.535132,0.8443306,-0.002122212,1.20477,0.01974688,-0.0256957,-0.2019686,0.9790549,0.2107499,0.7359442,0.5850509
1,1,-0.03250001,-2.384186E-07,0,0.2785771,0.01454461,-0.004219326,0.02558341,-0.5351548,0.8443666,-0.002303515,1.204995,0.01965965,-0.0265109,-0.2000838,0.9794201,0.2107499,0.7359442,0.5850509
1,1,-0.03250001,0,-1.490116E-08,0.2784292,0.01545976,-0.004482297,0.02719669,-0.5349018,0.8444764,-0.002427451,1.205165,0.01960729,-0.02673134,-0.1986843,0.9796989,0.2107499,0.7359442,0.5850509
1,1,-0.03249998,0,-4.470348E-08,0.2784291,0.01545976,-0.004482295,0.02719669,-0.5349017,0.8444765,-0.002562825,1.205479,0.01941327,-0.0272894,-0.1963944,0.9801452,0.2107499,0.7359442,0.5850509
1,1,-0.0325,1.192093E-07,1.490116E-08,0.278371,0.01823533,-0.00528612,0.03207926,-0.5348243,0.8443542,-0.00268909,1.205733,0.01920921,-0.02792076,-0.1944595,0.9805131,0.2107499,0.7359442,0.5850509
1,1,-0.0325,1.192093E-07,-4.470348E-08,0.2808975,0.01840765,-0.005388655,0.03229865,-0.5392666,0.8415155,-0.002776589,1.205879,0.01909327,-0.0281755,-0.193455,0.9807045,0.2107499,0.7359442,0.5850509
1,1,-0.03249999,0,0,0.2808975,0.01840764,-0.005388654,0.03229865,-0.5392666,0.8415155,-0.003032342,1.206188,0.01884277,-0.02943506,-0.1913454,0.9810813,0.2107499,0.7359442,0.5850509
1,1,-0.0325,2.384186E-07,-2.980232E-08,0.2841696,0.01847107,-0.005475718,0.03229995,-0.5450011,0.837813,-0.003142662,1.206333,0.01875143,-0.02982247,-0.1901182,0.9813082,0.2107499,0.7359442,0.5850509
1,1,-0.0325,0,1.490116E-08,0.2841696,0.01847107,-0.005475719,0.03229995,-0.5450011,0.8378129,-0.003232565,1.206456,0.01867101,-0.03035606,-0.1891819,0.9814727,0.2107499,0.7359442,0.5850509
1,1,-0.03250001,-1.192093E-07,-1.490116E-08,0.2840206,0.02402424,-0.007118877,0.04201021,-0.5448043,0.8375103,-0.003433507,1.206679,0.01852888,-0.03085588,-0.1871808,0.9818408,0.2107499,0.7359442,0.5850509
1,1,-0.03249999,2.384186E-07,-2.980232E-08,0.2840081,0.02443398,-0.007240031,0.04272666,-0.5447878,0.8374847,-0.00352405,1.206772,0.01846616,-0.03113906,-0.1862837,0.9820024,0.2107499,0.7359442,0.5850509
1,1,-0.03249999,1.192093E-07,-2.980232E-08,0.2840081,0.02443398,-0.007240031,0.04272666,-0.5447878,0.8374847,-0.003638592,1.206878,0.01823558,-0.0314262,-0.1857964,0.9820856,0.2107499,0.7359442,0.5850509
