Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,0.1672682,1.483426,0.4901682,-0.0004148148,1.278112,0.08087519,0.1672682,1.483426,0.4901682
1,2,0.1510971,1.07857,0.408032,0.01033724,1.219976,0.07392125,0.1510971,1.07857,0.408032
1,3,0.1441227,1.266538,0.5218693,0.0002726577,1.248563,0.05633894,0.1441227,1.266538,0.5218693
1,4,0.4887379,0.8955929,0.5129797,0.09590591,1.174229,0.1087415,0.4887379,0.8955929,0.5129797
1,5,-0.4240243,0.7467685,0.5960344,-0.1849141,1.125836,0.2183194,-0.4240243,0.7467685,0.5960344
1,6,0.4322375,0.5106568,0.3129734,0.1529446,1.022474,0.1613573,0.4322375,0.5106568,0.3129734
1,7,0.4514989,0.7419826,0.5817955,0.1284417,1.098701,0.1869235,0.4514989,0.7419826,0.5817955
1,8,-0.1505823,0.7664123,0.5543833,-0.1143584,1.107399,0.1908215,-0.1505823,0.7664123,0.5543833
1,9,0.07009983,1.086776,0.4228321,-0.005502884,1.203345,0.08047451,0.07009983,1.086776,0.4228321
1,10,0.3024701,0.5998913,0.540002,0.09556144,1.041314,0.2378837,0.3024701,0.5998913,0.540002
1,11,0.1362935,0.6773736,0.5914541,-0.005631335,1.08013,0.2365568,0.1362935,0.6773736,0.5914541
1,12,0.214118,0.9325939,0.5754994,0.02392257,1.156658,0.160971,0.214118,0.9325939,0.5754994
1,13,0.4684107,0.5160334,0.5823098,0.1610956,0.9802108,0.2913561,0.4684107,0.5160334,0.5823098
1,14,0.147002,1.25478,0.3298991,0.02480156,1.239357,0.01005682,0.147002,1.25478,0.3298991
1,15,0.03515905,0.6695961,0.5878366,-0.0410994,1.076304,0.240936,0.03515905,0.6695961,0.5878366
1,16,0.04925632,1.490946,0.4995707,-0.05009179,1.274017,-0.0009430093,0.04925632,1.490946,0.4995707
1,17,0.0676989,1.252865,0.4048935,-0.01696564,1.242333,0.02504727,0.0676989,1.252865,0.4048935
1,18,0.3558275,0.9018193,0.3027463,0.09399238,1.138071,0.07254293,0.3558275,0.9018193,0.3027463
1,19,0.02739763,1.293281,0.3434504,-0.03190736,1.252869,0.005718601,0.02739763,1.293281,0.3434504
1,20,-0.3419073,1.02007,0.4658753,-0.177866,1.199229,0.06649412,-0.3419073,1.02007,0.4658753
1,21,-0.4481415,1.224417,0.4008138,-0.1702438,1.249888,-0.02220359,-0.4481415,1.224417,0.4008138
1,22,0.4041782,1.051181,0.531936,0.07780665,1.200855,0.09117105,0.4041782,1.051181,0.531936
