Round,Case,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ,HeadMovementDirectionX,HeadMovementDirectionY,HeadMovementDirectionZ,HeadX,HeadY,HeadZ,HeadDrectionX,HeadDrectionY,HeadDrectionZ,LocalTargetX,LocalTargetY,LocalTargetZ
1,1,-0.0325,-1.192093E-07,2.980232E-08,0.2243607,0.01665644,-0.003835405,0.03073759,-0.4373423,0.8987697,-0.0001573637,1.207271,-0.05030814,-0.02693479,-0.3244724,0.9455116,0.2087318,1.084226,0.4357607
1,1,-0.0325,0,0,0.2243947,0.01456654,-0.003354586,0.0268813,-0.4373907,0.8988697,-0.000276424,1.207307,-0.05002978,-0.0269643,-0.324699,0.945433,0.2087318,1.084226,0.4357607
1,1,-0.0325,0,2.980232E-08,0.2243947,0.01456654,-0.003354586,0.0268813,-0.4373908,0.8988697,-0.000419572,1.207344,-0.04976063,-0.02697984,-0.3248767,0.9453714,0.2087318,1.084226,0.4357607
1,1,-0.0325,1.192093E-07,-2.980232E-08,0.226003,0.01458488,-0.003384178,0.02688202,-0.4403578,0.8974198,-0.0008039847,1.207454,-0.04885971,-0.02800193,-0.3239319,0.9456659,0.2087318,1.084226,0.4357607
1,1,-0.0325,-1.192093E-07,5.960464E-08,0.226003,0.01458488,-0.003384178,0.02688202,-0.4403578,0.8974198,-0.0009599477,1.207378,-0.04863234,-0.02853199,-0.32331,0.9458629,0.2087318,1.084226,0.4357607
1,1,-0.0325,0,0,0.2260031,0.01458488,-0.003384178,0.02688202,-0.4403579,0.8974198,-0.001076538,1.207319,-0.04843364,-0.02892423,-0.3234767,0.945794,0.2087318,1.084226,0.4357607
1,1,-0.03250001,0,0,0.2268194,0.01300499,-0.003029006,0.02395562,-0.4418527,0.8967677,-0.001327116,1.207278,-0.04807044,-0.0298411,-0.324717,0.9453403,0.2087318,1.084226,0.4357607
1,1,-0.0325,0,-2.980232E-08,0.2268194,0.01300498,-0.003029005,0.02395561,-0.4418528,0.8967677,-0.001403712,1.207197,-0.04799136,-0.03024099,-0.3256505,0.9450065,0.2087318,1.084226,0.4357607
1,1,-0.03249999,1.192093E-07,-5.960464E-08,0.2277487,0.01301321,-0.003044016,0.02395351,-0.4435643,0.8959224,-0.001422048,1.207113,-0.04785221,-0.03059235,-0.3262427,0.9447908,0.2087318,1.084226,0.4357607
1,1,-0.0325,1.192093E-07,0,0.2277487,0.01301321,-0.003044017,0.02395351,-0.4435644,0.8959224,-0.001457121,1.206974,-0.04760227,-0.03079808,-0.3270366,0.9445097,0.2087318,1.084226,0.4357607
1,1,-0.03248821,5.960464E-07,-7.510185E-06,0.2324457,0.02181607,-0.005215248,0.04000121,-0.4522649,0.8909861,-0.001419861,1.206949,-0.04750359,-0.03103286,-0.3269557,0.94453,0.2087318,1.084226,0.4357607
1,1,-0.0325,0,-2.980232E-08,0.232497,0.02180138,-0.005212953,0.03997267,-0.4523591,0.8909397,-0.001341708,1.206962,-0.04731333,-0.03113727,-0.3266824,0.9446211,0.2087318,1.084226,0.4357607
1,1,-0.0325,0,2.980232E-08,0.2324971,0.02180139,-0.005212956,0.03997268,-0.4523591,0.8909396,-0.00128923,1.206977,-0.04723955,-0.03132619,-0.326513,0.9446734,0.2087318,1.084226,0.4357607
1,1,-0.0325,-1.192093E-07,2.980232E-08,0.2264885,0.02551354,-0.005934836,0.04699476,-0.4413491,0.8961041,-0.001241133,1.206971,-0.04719107,-0.0315071,-0.3264496,0.9446893,0.2087318,1.084226,0.4357607
1,1,-0.03250001,-2.384186E-07,2.980232E-08,0.2264885,0.02551354,-0.005934838,0.04699477,-0.4413491,0.896104,-0.001217157,1.207033,-0.04714425,-0.03205818,-0.3253098,0.9450639,0.2087318,1.084226,0.4357607
1,1,-0.0325,-2.384186E-07,0,0.2182681,0.02660116,-0.00595196,0.04930106,-0.4261611,0.9033028,-0.001188636,1.207125,-0.04708732,-0.03236214,-0.3238486,0.9455553,0.2087318,1.084226,0.4357607
1,1,-0.0325,0,0,0.2178097,0.03095003,-0.006910695,0.05737158,-0.4253641,0.9032021,-0.001025803,1.207436,-0.04686736,-0.03183996,-0.3205226,0.9467056,0.2087318,1.084226,0.4357607
1,1,-0.03250001,-1.192093E-07,5.960464E-08,0.2178097,0.03095003,-0.006910695,0.05737158,-0.4253641,0.9032021,-0.0007973574,1.207667,-0.04674247,-0.02952676,-0.3180297,0.9476209,0.2087318,1.084226,0.4357607
1,1,-0.0325,-1.192093E-07,5.960464E-08,0.2086764,0.03210284,-0.00685377,0.05989636,-0.4083748,0.9108471,-0.0004648678,1.20791,-0.04664429,-0.02529828,-0.3153731,0.9486305,0.2087318,1.084226,0.4357607
1,1,-0.0325,-1.192093E-07,0,0.1528992,0.1266204,-0.01975734,0.2421083,-0.3046544,0.9211782,0.0008027665,1.208389,-0.04659964,-0.01554151,-0.3113717,0.9501611,0.2087318,1.084226,0.4357607
1,1,-0.03250001,-1.192093E-07,5.960464E-08,0.1528992,0.1266204,-0.01975734,0.2421083,-0.3046544,0.9211782,0.001384392,1.208498,-0.0465536,-0.009767303,-0.3097847,0.9507565,0.2087318,1.084226,0.4357607
1,1,-0.0325,-1.192093E-07,0,0.02415968,0.20906,-0.005166602,0.4085005,-0.04939681,0.9114205,0.00259237,1.208769,-0.04645299,0.002641516,-0.3066325,0.9518243,0.2087318,1.084226,0.4357607
1,1,-0.03250001,-1.192093E-07,-2.980232E-08,0.02415966,0.20906,-0.005166598,0.4085005,-0.04939678,0.9114205,0.00324107,1.208851,-0.04641033,0.009652485,-0.3051872,0.9522434,0.2087318,1.084226,0.4357607
1,1,-0.03250001,0,0,0.01041356,0.2106973,-0.002244629,0.4118637,-0.02130425,0.9109964,0.00469524,1.209111,-0.04628516,0.02446079,-0.3020776,0.9529695,0.2087318,1.084226,0.4357607
