Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,0.2087318,1.084226,0.4357607,0.03029374,1.216054,-0.0263781,0.2087318,1.084226,0.4357607
1,2,0.4349011,1.144929,0.4899969,0.05379589,1.230593,-0.01379498,0.4349011,1.144929,0.4899969
1,3,0.2649038,0.9240149,0.4462201,0.02026407,1.186491,-0.01274779,0.2649038,0.9240149,0.4462201
1,4,-0.3296854,1.105309,0.5928091,-0.07643966,1.233263,0.01529683,-0.3296854,1.105309,0.5928091
1,5,-0.08587158,0.807572,0.4039235,-0.02726951,1.187231,-0.002042267,-0.08587158,0.807572,0.4039235
1,6,0.04154259,0.6918454,0.3872252,0.003589716,1.171323,0.0113215,0.04154259,0.6918454,0.3872252
1,7,0.1323727,1.186416,0.5769772,0.01103378,1.222155,0.004142773,0.1323727,1.186416,0.5769772
1,8,0.1639566,0.6044142,0.5069436,0.02746624,1.185299,0.037033,0.1639566,0.6044142,0.5069436
1,9,0.2420401,0.7185976,0.4264916,0.04481795,1.18028,0.0246221,0.2420401,0.7185976,0.4264916
1,10,-0.3324134,0.7727115,0.3322686,-0.08294888,1.182921,0.01077499,-0.3324134,0.7727115,0.3322686
1,11,0.06196129,0.7331424,0.3437917,0.009256359,1.174157,0.001907515,0.06196129,0.7331424,0.3437917
1,12,0.05763674,0.8725752,0.4870706,0.004506025,1.183057,0.005353214,0.05763674,0.8725752,0.4870706
1,13,0.2594403,1.250142,0.4479197,0.01842371,1.227275,-0.01668275,0.2594403,1.250142,0.4479197
1,14,-0.1820031,0.9606222,0.5906514,-0.03863537,1.209779,0.01059537,-0.1820031,0.9606222,0.5906514
1,15,0.3323612,0.9668326,0.428661,0.04114063,1.198506,-0.0197837,0.3323612,0.9668326,0.428661
1,16,0.1810899,1.298723,0.4134555,0.005275101,1.232886,-0.02986359,0.1810899,1.298723,0.4134555
1,17,-0.02336204,0.5024934,0.5284842,-0.02516597,1.162649,0.1234898,-0.02336204,0.5024934,0.5284842
1,18,0.2185888,0.5786722,0.4959988,0.03968902,1.167763,0.04824595,0.2185888,0.5786722,0.4959988
1,19,-0.1768573,0.632569,0.3197277,-0.05369404,1.157139,0.01875568,-0.1768573,0.632569,0.3197277
1,20,0.1502601,1.062785,0.4854947,0.02185107,1.20011,0.01222422,0.1502601,1.062785,0.4854947
1,21,-0.415161,1.28757,0.3757744,-0.09836493,1.255744,-0.05611625,-0.415161,1.28757,0.3757744
1,22,0.4158322,1.133364,0.5700616,0.05767573,1.228458,0.01582772,0.4158322,1.133364,0.5700616
1,23,0.24015,0.5896541,0.4314504,0.03239201,1.165096,0.03527951,0.24015,0.5896541,0.4314504
1,24,-0.4813479,1.21909,0.4164244,-0.1387117,1.259732,-0.0711873,-0.4813479,1.21909,0.4164244
1,25,0.3898892,0.7314747,0.5411284,0.08954199,1.182092,0.05925075,0.3898892,0.7314747,0.5411284
1,26,0.2931615,1.271832,0.5392973,0.02699674,1.239633,0.01634863,0.2931615,1.271832,0.5392973
1,27,0.4348317,1.184589,0.596136,0.06133318,1.233746,0.006170413,0.4348317,1.184589,0.596136
1,28,-0.2593826,0.7782674,0.5261526,-0.07478791,1.209034,0.03541311,-0.2593826,0.7782674,0.5261526
1,29,-0.4519944,1.484478,0.4756627,-0.1031193,1.302809,-0.002388041,-0.4519944,1.484478,0.4756627
1,30,-0.02338797,0.8210454,0.593102,-0.01280867,1.207212,0.01442939,-0.02338797,0.8210454,0.593102
1,31,-0.2426982,0.8232595,0.3031366,-0.04881622,1.18375,-0.006249357,-0.2426982,0.8232595,0.3031366
1,32,-0.1803667,1.022054,0.4407775,-0.04206974,1.214752,-0.006334393,-0.1803667,1.022054,0.4407775
1,33,0.4068387,1.200786,0.3743105,0.0588052,1.221974,-0.01769239,0.4068387,1.200786,0.3743105
1,34,-0.247733,1.216309,0.4556998,-0.05188425,1.237291,-0.01583407,-0.247733,1.216309,0.4556998
1,35,0.05551422,0.7606143,0.300127,0.01266345,1.162538,0.01724915,0.05551422,0.7606143,0.300127
1,36,0.3887523,1.248881,0.5143628,0.05402673,1.23507,0.01298048,0.3887523,1.248881,0.5143628
1,37,-0.4317814,0.8942849,0.4954418,-0.1467755,1.19604,0.06560738,-0.4317814,0.8942849,0.4954418
1,38,0.2712979,1.320049,0.4915357,0.03557932,1.241915,-0.03081568,0.2712979,1.320049,0.4915357
1,39,0.1050546,1.216536,0.4284428,0.02170197,1.228545,-0.03350541,0.1050546,1.216536,0.4284428
1,40,-0.418383,1.312127,0.3099706,-0.106148,1.254508,-0.05526932,-0.418383,1.312127,0.3099706
1,41,0.2867489,0.5374334,0.5983818,0.07690242,1.139506,0.2152893,0.2867489,0.5374334,0.5983818
1,42,0.1904131,0.980476,0.5904986,-0.01158698,1.211026,0.003770929,0.1904131,0.980476,0.5904986
1,43,-0.0920465,0.6122695,0.5492219,-0.04969666,1.168494,0.1013946,-0.0920465,0.6122695,0.5492219
1,44,0.4562709,1.106879,0.5885482,0.0537999,1.225081,0.03249745,0.4562709,1.106879,0.5885482
1,45,-0.4058887,0.9944003,0.5623633,-0.1208195,1.220211,0.05362311,-0.4058887,0.9944003,0.5623633
1,46,0.278765,0.5000882,0.3258356,0.07535663,1.144421,0.05324979,0.278765,0.5000882,0.3258356
1,47,-0.02395695,0.822069,0.4733696,0.01607687,1.193918,0.01057252,-0.02395695,0.822069,0.4733696
1,48,-0.2851189,1.308959,0.5990603,-0.07664851,1.260742,0.04005856,-0.2851189,1.308959,0.5990603
1,49,0.3249542,0.8418962,0.4217352,0.07538258,1.193155,0.0009857928,0.3249542,0.8418962,0.4217352
1,50,-0.215177,0.6925665,0.3356267,-0.06927148,1.168856,0.01406017,-0.215177,0.6925665,0.3356267
2,51,0.4231988,0.8679484,0.4606728,0.05023252,1.208619,0.001673654,0.4231988,0.8679484,0.4606728
2,52,0.388248,0.7152251,0.361051,0.0948844,1.184661,0.0004214942,0.388248,0.7152251,0.361051
2,53,-0.299965,1.37805,0.5416246,-0.08030849,1.277895,0.005301619,-0.299965,1.37805,0.5416246
2,54,-0.08098516,0.716196,0.5803556,-0.01352839,1.198258,0.04338409,-0.08098516,0.716196,0.5803556
2,55,-0.3056463,0.7647529,0.3308634,-0.07150707,1.190838,-0.0007089637,-0.3056463,0.7647529,0.3308634
2,56,-0.1212311,0.560313,0.4998832,-0.07034943,1.18376,0.09266387,-0.1212311,0.560313,0.4998832
2,57,-0.4867858,1.17944,0.4383387,-0.1325386,1.246087,-0.02273455,-0.4867858,1.17944,0.4383387
2,58,0.1293726,1.49791,0.5088366,-0.02599078,1.284504,0.01856951,0.1293726,1.49791,0.5088366
2,59,0.3459648,0.509537,0.3811745,0.1384974,1.152294,0.04741058,0.3459648,0.509537,0.3811745
2,60,0.1643488,1.174603,0.3547865,0.02607941,1.215914,-0.0380437,0.1643488,1.174603,0.3547865
2,61,0.440275,1.490345,0.365747,0.02707989,1.252306,-0.02836977,0.440275,1.490345,0.365747
2,62,0.2482119,1.364568,0.5611632,0.003782164,1.246147,-0.01387571,0.2482119,1.364568,0.5611632
2,63,0.4259429,0.7755578,0.5093008,0.05535071,1.174962,0.01268294,0.4259429,0.7755578,0.5093008
2,64,0.01152241,0.8031474,0.5254527,0.000641197,1.182398,-0.006191642,0.01152241,0.8031474,0.5254527
2,65,0.04948252,1.369176,0.4606426,0.006353441,1.241911,-0.03834665,0.04948252,1.369176,0.4606426
2,66,-0.2190609,1.059931,0.545362,-0.04386744,1.21644,0.001856774,-0.2190609,1.059931,0.545362
2,67,0.1912766,0.9235805,0.5120798,0.04812646,1.194251,-0.00225794,0.1912766,0.9235805,0.5120798
2,68,-0.1482431,1.112479,0.5780349,-0.01287347,1.225589,-0.003411822,-0.1482431,1.112479,0.5780349
2,69,0.4541154,1.225032,0.4023786,0.0399625,1.2351,-0.01370016,0.4541154,1.225032,0.4023786
2,70,0.3091932,0.9245925,0.5613355,0.05995712,1.199119,0.007864527,0.3091932,0.9245925,0.5613355
2,71,0.2855989,0.7359264,0.401242,0.06098989,1.177079,0.0007216372,0.2855989,0.7359264,0.401242
2,72,-0.3183578,1.206743,0.4099714,-0.0444844,1.233832,-0.0222214,-0.3183578,1.206743,0.4099714
2,73,0.306035,1.041071,0.3004675,0.08234572,1.202461,-0.01181587,0.306035,1.041071,0.3004675
2,74,0.1187466,1.116194,0.3954768,0.03615816,1.213428,-0.01278216,0.1187466,1.116194,0.3954768
2,75,0.4343449,0.5809217,0.485982,0.1216721,1.161534,0.0619383,0.4343449,0.5809217,0.485982
2,76,-0.06361634,0.8928482,0.4791946,0.005432262,1.192548,-0.006070104,-0.06361634,0.8928482,0.4791946
2,77,-0.4509096,1.124532,0.3703429,-0.05102034,1.238022,-0.03417826,-0.4509096,1.124532,0.3703429
2,78,-0.2090183,0.5127146,0.3409272,-0.04903561,1.145895,0.06116633,-0.2090183,0.5127146,0.3409272
2,79,-0.1324854,1.025626,0.3626221,-0.005288429,1.195783,-0.02185231,-0.1324854,1.025626,0.3626221
2,80,0.3826955,0.9845546,0.5028274,0.07472579,1.195749,0.006309966,0.3826955,0.9845546,0.5028274
2,81,-0.379313,0.8567233,0.5885155,-0.09428166,1.216275,0.04875406,-0.379313,0.8567233,0.5885155
2,82,-0.3936036,1.212311,0.5792996,-0.07703768,1.26327,0.02001809,-0.3936036,1.212311,0.5792996
2,83,0.3648974,1.17368,0.5877373,0.06840345,1.229171,0.03073052,0.3648974,1.17368,0.5877373
2,84,0.3752207,1.282158,0.4127401,0.07249478,1.244997,0.004296917,0.3752207,1.282158,0.4127401
2,85,0.4775564,0.6263904,0.3314731,0.1310741,1.161612,0.00876734,0.4775564,0.6263904,0.3314731
2,86,0.4395891,0.7162119,0.5695288,0.1239747,1.173201,0.05842225,0.4395891,0.7162119,0.5695288
2,87,0.2311387,0.929427,0.4970005,0.0756597,1.186212,0.003517485,0.2311387,0.929427,0.4970005
2,88,-0.4730378,1.332291,0.3348725,-0.08644938,1.266974,-0.01226239,-0.4730378,1.332291,0.3348725
2,89,-0.3533099,0.5067589,0.5379282,-0.198806,1.152104,0.1442082,-0.3533099,0.5067589,0.5379282
2,90,0.2772346,1.275706,0.593512,0.002503791,1.242374,0.03902578,0.2772346,1.275706,0.593512
2,91,-0.06974819,0.593484,0.5055836,-0.04003228,1.17706,0.0376839,-0.06974819,0.593484,0.5055836
2,92,-0.258678,0.7745937,0.3046167,-0.07931018,1.169475,0.005370409,-0.258678,0.7745937,0.3046167
2,93,0.1442909,0.9287552,0.3243422,0.02924621,1.176759,0.002021774,0.1442909,0.9287552,0.3243422
2,94,-0.01149014,0.6626631,0.426519,-0.00888246,1.164451,0.02553958,-0.01149014,0.6626631,0.426519
2,95,0.03624284,0.8365,0.497924,0.001481313,1.180752,-0.008796938,0.03624284,0.8365,0.497924
2,96,-0.4960724,0.781002,0.4435482,-0.173251,1.182184,0.05181456,-0.4960724,0.781002,0.4435482
2,97,-0.1854708,0.5026931,0.3025733,-0.04098798,1.154815,0.007988593,-0.1854708,0.5026931,0.3025733
2,98,0.2945119,0.6601379,0.5124806,0.06712443,1.1747,0.03875282,0.2945119,0.6601379,0.5124806
2,99,0.05588329,1.089334,0.5974445,-0.001671813,1.213068,0.01909579,0.05588329,1.089334,0.5974445
2,100,-0.1923667,1.123349,0.4595788,-0.02345272,1.211589,0.00193766,-0.1923667,1.123349,0.4595788
3,101,0.1531174,0.6570846,0.3624238,0.04557823,1.151389,0.01963564,0.1531174,0.6570846,0.3624238
3,102,0.3497558,0.8374279,0.304171,0.08025488,1.174308,-0.003734354,0.3497558,0.8374279,0.304171
3,103,0.09202057,1.189247,0.5913545,0.01486847,1.2262,-0.01269865,0.09202057,1.189247,0.5913545
3,104,-0.1293637,1.019369,0.3050781,-0.01273812,1.193926,-0.02017751,-0.1293637,1.019369,0.3050781
3,105,0.3883756,1.402359,0.3395526,0.06779871,1.24335,-0.04404286,0.3883756,1.402359,0.3395526
3,106,-0.4046322,1.31444,0.5082753,-0.07960162,1.266323,0.02793933,-0.4046322,1.31444,0.5082753
3,107,0.02924693,0.7660297,0.3704581,0.02015239,1.182124,0.009696419,0.02924693,0.7660297,0.3704581
3,108,0.05061334,1.461522,0.3567019,0.03643078,1.257905,-0.03303808,0.05061334,1.461522,0.3567019
3,109,-0.1281714,1.456488,0.5158793,-0.02822754,1.274104,0.003455585,-0.1281714,1.456488,0.5158793
3,110,-0.4119561,0.8679566,0.3756734,-0.122228,1.204633,0.03593029,-0.4119561,0.8679566,0.3756734
3,111,0.294663,0.937271,0.4381597,0.04780991,1.208099,-0.001912875,0.294663,0.937271,0.4381597
