Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,0.4582034,1.287905,0.4979222,0.03237812,1.164615,0.06972094,0.4582034,1.287905,0.4979222
1,2,0.3213113,1.496929,0.5667512,0.0426531,1.219554,0.1373689,0.3213113,1.496929,0.5667512
1,3,-0.04865354,1.297636,0.3658751,-0.02599043,1.135573,-0.0552724,-0.04865354,1.297636,0.3658751
1,4,0.4956658,0.7441429,0.3983262,0.0202304,1.118134,-0.04095548,0.4956658,0.7441429,0.3983262
1,5,-0.4790728,1.352249,0.3493436,-0.1666047,1.173205,0.02430407,-0.4790728,1.352249,0.3493436
1,6,-0.13725,0.6151235,0.58104,-0.07973461,1.09857,0.06972709,-0.13725,0.6151235,0.58104
1,7,0.3090556,1.341846,0.5870233,0.01424962,1.18718,0.1040116,0.3090556,1.341846,0.5870233
1,8,0.4996389,1.116591,0.4359832,0.05198518,1.12028,-0.001127856,0.4996389,1.116591,0.4359832
1,9,0.1480213,1.183622,0.5967699,-0.000501819,1.153389,0.0900375,0.1480213,1.183622,0.5967699
1,10,-0.4094306,1.185423,0.3881171,-0.1771319,1.12022,-0.004596241,-0.4094306,1.185423,0.3881171
1,11,0.4939775,1.366684,0.4785661,0.08602982,1.18335,0.1235378,0.4939775,1.366684,0.4785661
1,12,0.0913626,0.9358054,0.5053543,-0.02185706,1.112516,0.01303064,0.0913626,0.9358054,0.5053543
1,13,-0.2033752,1.003641,0.5537295,-0.1027158,1.109257,0.03085915,-0.2033752,1.003641,0.5537295
1,14,-0.2621416,0.9195784,0.3722141,-0.09725333,1.105939,0.0260559,-0.2621416,0.9195784,0.3722141
1,15,-0.1371001,1.345297,0.3231714,-0.0795582,1.154715,0.0001779698,-0.1371001,1.345297,0.3231714
1,16,-0.4959509,0.5492083,0.4631888,-0.2469465,1.054435,0.1423229,-0.4959509,0.5492083,0.4631888
1,17,-0.1804013,0.8390068,0.5047219,-0.07757697,1.105873,0.03606629,-0.1804013,0.8390068,0.5047219
1,18,0.3345117,0.8864917,0.4817831,-0.008714248,1.110663,0.01438164,0.3345117,0.8864917,0.4817831
1,19,0.3365651,1.109482,0.499091,-0.006223149,1.121243,0.006341889,0.3365651,1.109482,0.499091
1,20,0.29949,1.417366,0.325872,0.02968322,1.187134,0.05137797,0.29949,1.417366,0.325872
1,21,0.1511591,0.6770649,0.3358302,0.0008478612,1.086047,0.01215555,0.1511591,0.6770649,0.3358302
1,22,-0.4304182,0.709173,0.3840027,-0.1647686,1.073972,0.06845136,-0.4304182,0.709173,0.3840027
1,23,0.4467798,1.468796,0.5474413,0.07320946,1.217805,0.1682088,0.4467798,1.468796,0.5474413
1,24,-0.2148808,1.422248,0.5242912,-0.1271994,1.21184,0.1196792,-0.2148808,1.422248,0.5242912
1,25,0.4509552,0.9867929,0.4777967,0.02331424,1.114639,0.006503032,0.4509552,0.9867929,0.4777967
1,26,0.3596196,0.5639406,0.4713101,0.03890235,1.072849,0.07325615,0.3596196,0.5639406,0.4713101
1,27,-0.0741494,1.07883,0.5792253,-0.06490911,1.103021,0.06151841,-0.0741494,1.07883,0.5792253
1,28,0.2002473,0.7847844,0.5258636,-0.01936433,1.090094,0.05093582,0.2002473,0.7847844,0.5258636
1,29,0.3267049,1.319559,0.3363357,0.004104978,1.143137,-0.004338864,0.3267049,1.319559,0.3363357
1,30,-0.05887139,1.416173,0.4456519,-0.0849907,1.15021,0.01083796,-0.05887139,1.416173,0.4456519
1,31,-0.1099203,1.265209,0.4753094,-0.08787644,1.127631,0.02612185,-0.1099203,1.265209,0.4753094
1,32,-0.2713169,0.9599273,0.5471216,-0.1168517,1.105076,0.07161293,-0.2713169,0.9599273,0.5471216
1,33,0.3283224,0.7213857,0.4380224,0.0009884173,1.088304,0.04646055,0.3283224,0.7213857,0.4380224
1,34,-0.3408462,1.247528,0.3536192,-0.1345368,1.140688,0.004156817,-0.3408462,1.247528,0.3536192
1,35,-0.4957073,0.8001304,0.4400323,-0.2052744,1.101778,0.05239588,-0.4957073,0.8001304,0.4400323
1,36,0.007577717,0.9288052,0.5720476,-0.04835632,1.121039,-0.009492429,0.007577717,0.9288052,0.5720476
1,37,-0.1777539,0.954288,0.31419,-0.0790564,1.112862,-0.006481066,-0.1777539,0.954288,0.31419
1,38,-0.1896548,1.403885,0.4488942,-0.1220795,1.148103,0.01031114,-0.1896548,1.403885,0.4488942
1,39,-0.3263617,1.314674,0.4297318,-0.1568471,1.139306,-0.01167954,-0.3263617,1.314674,0.4297318
1,40,0.09056693,1.244835,0.3124247,-0.04915624,1.134909,-0.01398192,0.09056693,1.244835,0.3124247
1,41,-0.4924892,1.134913,0.5919791,-0.2894845,1.106802,0.09260336,-0.4924892,1.134913,0.5919791
1,42,-0.343173,0.7485916,0.3374914,-0.1237916,1.094174,0.007461036,-0.343173,0.7485916,0.3374914
1,43,-0.4048548,0.6656776,0.4923538,-0.2057495,1.075352,0.1098972,-0.4048548,0.6656776,0.4923538
1,44,-0.0114333,1.164491,0.3857358,-0.06107803,1.112325,-0.004690819,-0.0114333,1.164491,0.3857358
1,45,-0.4711912,0.6464751,0.5874931,-0.2671044,1.061605,0.1940188,-0.4711912,0.6464751,0.5874931
1,46,0.3053357,1.200529,0.4629218,-0.02538421,1.125881,-0.0007888726,0.3053357,1.200529,0.4629218
1,47,-0.3156168,0.5472662,0.596963,-0.207307,1.058455,0.1835423,-0.3156168,0.5472662,0.596963
1,48,0.4095094,1.284848,0.3573981,-0.0008295625,1.134477,-0.01673459,0.4095094,1.284848,0.3573981
1,49,0.1289268,0.5090097,0.5519384,-0.03184136,1.083609,0.09977275,0.1289268,0.5090097,0.5519384
1,50,-0.4553445,1.496328,0.5135635,-0.215397,1.230572,0.1022786,-0.4553445,1.496328,0.5135635
2,51,0.09713334,1.348106,0.405212,-0.02637358,1.172874,0.06404922,0.09713334,1.348106,0.405212
2,52,-0.3144693,0.9808009,0.336153,-0.1335385,1.1098,0.00653615,-0.3144693,0.9808009,0.336153
2,53,-0.09658021,0.9020531,0.3294531,-0.08122797,1.098669,0.01584752,-0.09658021,0.9020531,0.3294531
2,54,0.07177502,0.9619601,0.4294924,-0.06434218,1.102114,0.0112283,0.07177502,0.9619601,0.4294924
2,55,0.3067681,1.168505,0.5335698,-0.02708955,1.123078,0.01583728,0.3067681,1.168505,0.5335698
2,56,0.272226,0.8761718,0.5956714,-0.008900589,1.101378,0.09540558,0.272226,0.8761718,0.5956714
2,57,0.07406968,0.8178089,0.5762376,-0.05095228,1.101879,0.04784587,0.07406968,0.8178089,0.5762376
2,58,0.3749877,0.7471773,0.5552134,0.0009803362,1.100309,0.05035352,0.3749877,0.7471773,0.5552134
2,59,-0.4676585,1.316953,0.5285112,-0.2218414,1.193211,0.1084172,-0.4676585,1.316953,0.5285112
2,60,0.4438635,0.9098787,0.3225464,0.04123338,1.104156,0.01477218,0.4438635,0.9098787,0.3225464
2,61,0.009372771,1.384269,0.590161,-0.05325475,1.202209,0.1135678,0.009372771,1.384269,0.590161
2,62,0.000410974,1.339939,0.4551466,-0.04336763,1.147362,-0.005296533,0.000410974,1.339939,0.4551466
2,63,-0.2360295,0.7763318,0.472149,-0.1104336,1.093619,0.05080714,-0.2360295,0.7763318,0.472149
2,64,0.03057981,1.291043,0.3855311,-0.06737042,1.133528,-0.006040572,0.03057981,1.291043,0.3855311
