Round,Case,LocalTargetX,LocalTargetY,LocalTargetZ,HeadX,HeadY,HeadZ,TargetX,TargetY,TargetZ
1,1,0.3767825,0.6580577,0.4809372,0.08702818,1.117748,0.03587958,0.3767825,0.6580577,0.4809372
1,2,-0.4982927,1.144854,0.4294395,-0.1729519,1.158467,-0.0009438414,-0.4982927,1.144854,0.4294395
1,3,-0.2933736,1.127981,0.3961572,-0.06302832,1.148119,-0.05454171,-0.2933736,1.127981,0.3961572
1,4,0.0920074,1.022978,0.4078601,-0.006678626,1.133204,-0.05132562,0.0920074,1.022978,0.4078601
1,5,-0.3200145,0.5273305,0.3054068,-0.1598368,1.051066,0.02867281,-0.3200145,0.5273305,0.3054068
1,6,0.2937806,0.8600028,0.4879083,0.0183695,1.119155,-0.02792518,0.2937806,0.8600028,0.4879083
1,7,0.3816235,1.047828,0.363996,0.03053866,1.132648,-0.05708673,0.3816235,1.047828,0.363996
1,8,0.352116,0.9199933,0.3254859,0.04079433,1.119693,-0.05641962,0.352116,0.9199933,0.3254859
1,9,0.02011126,0.7988622,0.5380567,-0.01310936,1.107235,0.02754546,0.02011126,0.7988622,0.5380567
1,10,0.3577398,0.9129885,0.4760547,0.07022995,1.119655,0.006282875,0.3577398,0.9129885,0.4760547
1,11,0.2583602,0.8487113,0.5934768,0.06625053,1.117008,0.06902351,0.2583602,0.8487113,0.5934768
1,12,0.4884051,0.7881286,0.5191604,0.1617809,1.095818,0.0763955,0.4884051,0.7881286,0.5191604
1,13,0.4424024,0.9996458,0.391467,0.09888536,1.126756,0.01401464,0.4424024,0.9996458,0.391467
1,14,0.04519129,0.6010231,0.4793046,-0.007429122,1.080372,0.08504314,0.04519129,0.6010231,0.4793046
1,15,0.06346685,1.062381,0.3121373,-0.007191602,1.127278,-0.04427535,0.06346685,1.062381,0.3121373
1,16,-0.3515928,1.14899,0.5745102,-0.1590399,1.147585,0.05131428,-0.3515928,1.14899,0.5745102
1,17,0.3300062,1.266542,0.3064436,0.03257009,1.152836,-0.07446951,0.3300062,1.266542,0.3064436
1,18,-0.4879811,0.6485385,0.3405331,-0.2176782,1.074036,-0.0163873,-0.4879811,0.6485385,0.3405331
1,19,-0.3099215,1.498676,0.4818281,-0.1966268,1.182933,0.03595866,-0.3099215,1.498676,0.4818281
1,20,-0.3398334,0.7912502,0.4998672,-0.158577,1.110833,0.04659775,-0.3398334,0.7912502,0.4998672
1,21,0.2852837,1.185733,0.3664879,-0.00910115,1.151495,-0.05185244,0.2852837,1.185733,0.3664879
1,22,0.4447334,0.8454294,0.5729114,0.1309958,1.107037,0.08169611,0.4447334,0.8454294,0.5729114
1,23,0.3998824,1.452437,0.5858054,0.08905465,1.220856,0.1583677,0.3998824,1.452437,0.5858054
1,24,-0.1386029,1.418193,0.394293,-0.06904972,1.176579,-0.03739399,-0.1386029,1.418193,0.394293
1,25,-0.180501,1.272363,0.4296106,-0.06995618,1.170942,-0.02701655,-0.180501,1.272363,0.4296106
1,26,-0.210041,1.295224,0.3332308,-0.100499,1.160802,-0.07158682,-0.210041,1.295224,0.3332308
1,27,0.06992787,1.175274,0.3011571,-0.004597005,1.151042,-0.07590566,0.06992787,1.175274,0.3011571
1,28,0.2272909,1.416482,0.5873232,0.03345425,1.187423,0.1050873,0.2272909,1.416482,0.5873232
1,29,0.2130249,0.7189168,0.3876726,0.0770518,1.091346,-0.001959264,0.2130249,0.7189168,0.3876726
1,30,-0.4468498,0.9050775,0.3046656,-0.1829423,1.099899,-0.04923023,-0.4468498,0.9050775,0.3046656
1,31,0.3091829,0.7017995,0.496939,0.1053198,1.093517,0.05037318,0.3091829,0.7017995,0.496939
1,32,0.276511,0.8447992,0.3654225,0.06342781,1.106243,-0.009035442,0.276511,0.8447992,0.3654225
1,33,0.4933568,1.050946,0.3163342,0.09278964,1.133266,-0.0577914,0.4933568,1.050946,0.3163342
1,34,-0.4949112,1.246711,0.4210379,-0.2315101,1.136335,-0.0501518,-0.4949112,1.246711,0.4210379
1,35,-0.4933571,1.289018,0.3354685,-0.1939477,1.146681,-0.07983382,-0.4933571,1.289018,0.3354685
1,36,0.3382023,1.135747,0.4489095,0.06349815,1.145713,-0.01839729,0.3382023,1.135747,0.4489095
1,37,0.3296976,0.9899615,0.4174334,0.06139441,1.131106,-0.02440877,0.3296976,0.9899615,0.4174334
1,38,-0.4691015,0.8711385,0.4196614,-0.2021157,1.103945,-0.01077444,-0.4691015,0.8711385,0.4196614
1,39,0.1913304,1.310341,0.5496861,-0.004639325,1.164881,0.004899743,0.1913304,1.310341,0.5496861
1,40,-0.07884565,0.5778121,0.4780078,-0.064544,1.066478,0.07771032,-0.07884565,0.5778121,0.4780078
1,41,0.4845763,0.7136267,0.5972486,0.1858572,1.06839,0.1167051,0.4845763,0.7136267,0.5972486
1,42,-0.2705631,0.9738216,0.5966287,-0.1500988,1.126513,-0.01653135,-0.2705631,0.9738216,0.5966287
1,43,0.3122007,0.5128179,0.5958534,0.1506709,1.017206,0.2034924,0.3122007,0.5128179,0.5958534
1,44,0.1686081,1.28438,0.3842906,0.01401777,1.15818,-0.05989385,0.1686081,1.28438,0.3842906
1,45,-0.3098393,1.47109,0.5931686,-0.207251,1.18547,0.08801332,-0.3098393,1.47109,0.5931686
1,46,0.4986778,1.467951,0.5650847,0.1637665,1.215164,0.1370777,0.4986778,1.467951,0.5650847
1,47,0.1299447,0.7907759,0.5215044,0.01976092,1.112179,0.06010794,0.1299447,0.7907759,0.5215044
1,48,-0.3125218,0.6723529,0.4117062,-0.1614329,1.081905,0.02972078,-0.3125218,0.6723529,0.4117062
1,49,0.3415495,1.49542,0.505126,0.07114688,1.190829,0.05314543,0.3415495,1.49542,0.505126
1,50,0.04216778,0.9723977,0.302212,-0.01001026,1.133009,-0.06376614,0.04216778,0.9723977,0.302212
2,51,-0.4043987,1.498224,0.5705265,-0.2436994,1.182289,0.08022597,-0.4043987,1.498224,0.5705265
2,52,0.2154679,1.361125,0.3387715,-0.007160936,1.175637,-0.08741543,0.2154679,1.361125,0.3387715
2,53,-0.2239994,1.058364,0.3405648,-0.0934529,1.139174,-0.07592155,-0.2239994,1.058364,0.3405648
2,54,-0.4080498,1.065511,0.3919095,-0.1803029,1.134508,-0.04920781,-0.4080498,1.065511,0.3919095
2,55,0.4532275,1.02447,0.4772932,0.1015689,1.145167,0.02753491,0.4532275,1.02447,0.4772932
2,56,0.138961,1.028549,0.419073,-0.01067116,1.138742,-0.03442423,0.138961,1.028549,0.419073
2,57,-0.2098419,1.385721,0.4519287,-0.1227509,1.172461,-0.03402252,-0.2098419,1.385721,0.4519287
2,58,-0.2650897,0.9899801,0.3220104,-0.09136612,1.136026,-0.07959124,-0.2650897,0.9899801,0.3220104
2,59,0.1811679,0.9616694,0.4032728,-0.005564327,1.134666,-0.06360113,0.1811679,0.9616694,0.4032728
2,60,0.4713624,0.5266032,0.3162201,0.1657035,1.077415,-0.007173033,0.4713624,0.5266032,0.3162201
2,61,-0.4403395,0.800905,0.543047,-0.2474204,1.087032,0.04928607,-0.4403395,0.800905,0.543047
2,62,0.02570158,0.8840446,0.3088735,-0.02483594,1.114541,-0.04062597,0.02570158,0.8840446,0.3088735
2,63,0.4933428,0.5255411,0.5945963,0.2129275,1.002153,0.2083495,0.4933428,0.5255411,0.5945963
2,64,-0.0267188,0.5098811,0.4403237,-0.05502896,1.070071,0.09150881,-0.0267188,0.5098811,0.4403237
2,65,0.001722515,1.26238,0.4082973,-0.03256761,1.161083,-0.03768765,0.001722515,1.26238,0.4082973
2,66,-0.02015013,1.372289,0.41451,-0.06076542,1.164343,-0.05929743,-0.02015013,1.372289,0.41451
2,67,0.3813203,0.7541158,0.3370325,0.06100876,1.116034,-0.03379874,0.3813203,0.7541158,0.3370325
2,68,0.3244114,1.110012,0.4753468,0.02311987,1.14736,-0.0400617,0.3244114,1.110012,0.4753468
2,69,0.3169551,1.441468,0.4049744,0.02070295,1.177643,-0.03751766,0.3169551,1.441468,0.4049744
2,70,-0.006998479,1.496586,0.513515,-0.07927337,1.184059,0.03183107,-0.006998479,1.496586,0.513515
2,71,-0.02340263,1.018488,0.5688142,-0.0327784,1.150353,0.01584372,-0.02340263,1.018488,0.5688142
2,72,-0.2847227,1.428048,0.4845895,-0.1907864,1.16094,-0.009269689,-0.2847227,1.428048,0.4845895
2,73,-0.2503183,1.318372,0.5457366,-0.1745566,1.154763,-0.01190321,-0.2503183,1.318372,0.5457366
2,74,-0.1419483,1.231284,0.4565917,-0.09398642,1.155003,-0.05825149,-0.1419483,1.231284,0.4565917
2,75,0.2173058,1.10915,0.5223771,0.01407331,1.147708,-0.02956976,0.2173058,1.10915,0.5223771
2,76,0.03919744,1.339841,0.3493619,-0.02533863,1.171488,-0.06579549,0.03919744,1.339841,0.3493619
2,77,-0.3498065,0.7761422,0.4449359,-0.1694625,1.116424,-0.01134604,-0.3498065,0.7761422,0.4449359
2,78,-0.03588662,0.5225755,0.5925754,-0.05432191,1.063581,0.1975145,-0.03588662,0.5225755,0.5925754
2,79,0.05600822,0.9978453,0.5457886,-0.02268634,1.139933,0.006827987,0.05600822,0.9978453,0.5457886
2,80,0.05977076,0.6050726,0.4547118,-0.0103066,1.097245,0.06656162,0.05977076,0.6050726,0.4547118
2,81,0.3749298,0.6588654,0.516563,0.1454718,1.092445,0.08145531,0.3749298,0.6588654,0.516563
2,82,-0.2557148,1.097508,0.5812163,-0.1354105,1.142909,0.01494407,-0.2557148,1.097508,0.5812163
2,83,-0.1735895,0.818931,0.3795912,-0.1074983,1.115574,0.01581456,-0.1735895,0.818931,0.3795912
2,84,-0.2695292,1.232896,0.438269,-0.1036153,1.161013,-0.03800799,-0.2695292,1.232896,0.438269
2,85,-0.4718201,1.067021,0.3044094,-0.1781038,1.132272,-0.05355689,-0.4718201,1.067021,0.3044094
2,86,0.09974742,1.108933,0.4314394,-0.01575164,1.14068,-0.04399449,0.09974742,1.108933,0.4314394
2,87,-0.3709269,1.164587,0.5010964,-0.1511015,1.149487,-0.009954793,-0.3709269,1.164587,0.5010964
2,88,0.3664151,1.289176,0.3130524,0.01194231,1.164698,-0.04013869,0.3664151,1.289176,0.3130524
2,89,-0.1614915,0.8941894,0.4054471,-0.05964188,1.131828,-0.0223374,-0.1614915,0.8941894,0.4054471
2,90,-0.2684351,1.314477,0.4658608,-0.1173886,1.169157,-0.05394,-0.2684351,1.314477,0.4658608
2,91,-0.1644139,1.315085,0.5847502,-0.1332594,1.160658,-0.007110519,-0.1644139,1.315085,0.5847502
2,92,0.145409,1.272559,0.5422766,-0.02005852,1.162666,0.007337709,0.145409,1.272559,0.5422766
2,93,-0.08535361,1.264427,0.5158031,-0.04988255,1.160149,-0.02461979,-0.08535361,1.264427,0.5158031
2,94,0.1699405,0.7631441,0.3053943,0.02894566,1.111845,-0.008919323,0.1699405,0.7631441,0.3053943
2,95,0.3220108,1.073682,0.5602351,0.0149341,1.14586,-0.03041466,0.3220108,1.073682,0.5602351
2,96,-0.1520863,0.6058094,0.3404009,-0.06509976,1.102535,-0.009781008,-0.1520863,0.6058094,0.3404009
2,97,-0.4080792,1.009643,0.5120832,-0.1452657,1.138806,-0.03337125,-0.4080792,1.009643,0.5120832
2,98,-0.1643753,1.222061,0.3311281,-0.06901119,1.156721,-0.04483006,-0.1643753,1.222061,0.3311281
2,99,0.4641213,1.415874,0.460608,0.1267162,1.17891,0.04690423,0.4641213,1.415874,0.460608
2,100,0.4381225,0.8548996,0.5380085,0.157869,1.126204,0.06151187,0.4381225,0.8548996,0.5380085
3,101,-0.247824,0.5734838,0.4566586,-0.1777792,1.078865,0.08868712,-0.247824,0.5734838,0.4566586
3,102,-0.1853817,1.240594,0.3275655,-0.08035991,1.164502,-0.04616825,-0.1853817,1.240594,0.3275655
3,103,-0.2991815,1.157096,0.409205,-0.110283,1.152368,-0.04523711,-0.2991815,1.157096,0.409205
3,104,0.3514822,1.108566,0.4166645,0.04728664,1.152856,-0.0134721,0.3514822,1.108566,0.4166645
3,105,-0.4146937,1.326439,0.5942616,-0.2653596,1.140869,0.01182624,-0.4146937,1.326439,0.5942616
3,106,0.1396044,0.5436632,0.5209709,0.03672447,1.090627,0.1106366,0.1396044,0.5436632,0.5209709
3,107,-0.1152695,0.991608,0.4707757,-0.07137395,1.131576,0.02723817,-0.1152695,0.991608,0.4707757
3,108,0.2038983,1.289472,0.5938112,-0.008223936,1.167566,0.005391343,0.2038983,1.289472,0.5938112
3,109,-0.3179931,1.428155,0.4689538,-0.1523737,1.171123,-0.001857161,-0.3179931,1.428155,0.4689538
3,110,0.1173115,0.86964,0.3054225,0.01042975,1.132856,-0.02851059,0.1173115,0.86964,0.3054225
3,111,-0.04589403,0.6759076,0.5916272,-0.0377138,1.113721,0.1168378,-0.04589403,0.6759076,0.5916272
3,112,0.2230088,0.5547165,0.5039806,0.09031507,1.083641,0.1398908,0.2230088,0.5547165,0.5039806
3,113,0.1043423,0.7355082,0.5285918,0.0134442,1.120331,0.04208443,0.1043423,0.7355082,0.5285918
3,114,0.3204415,1.212938,0.5697129,0.0411748,1.163217,0.006583027,0.3204415,1.212938,0.5697129
3,115,0.005864859,1.436222,0.5069954,-0.08132014,1.174405,-0.01273689,0.005864859,1.436222,0.5069954
3,116,0.4239102,1.38487,0.3204534,0.05210878,1.168929,-0.03293072,0.4239102,1.38487,0.3204534
3,117,-0.4043273,0.8817253,0.5817854,-0.2222251,1.109735,0.06037779,-0.4043273,0.8817253,0.5817854
3,118,0.3464651,1.320338,0.479311,0.02078524,1.170383,-0.02552649,0.3464651,1.320338,0.479311
3,119,-0.1088041,1.395221,0.4899946,-0.06066032,1.176327,-0.0324632,-0.1088041,1.395221,0.4899946
3,120,-0.04529104,1.477987,0.425761,-0.07223668,1.175436,-0.035963,-0.04529104,1.477987,0.425761
3,121,-0.3069348,0.6842605,0.5277587,-0.1675166,1.103931,0.06992987,-0.3069348,0.6842605,0.5277587
3,122,-0.4247692,0.9565516,0.4845096,-0.1617734,1.130845,-0.005812382,-0.4247692,0.9565516,0.4845096
3,123,0.1939774,0.8081022,0.5735692,0.04209693,1.125327,0.03113928,0.1939774,0.8081022,0.5735692
3,124,0.1581717,1.415347,0.4108396,-0.01196802,1.171458,-0.0563175,0.1581717,1.415347,0.4108396
3,125,0.242139,1.390932,0.4423749,0.006741904,1.167361,-0.03896976,0.242139,1.390932,0.4423749
3,126,0.3825835,0.6195662,0.5417562,0.1494189,1.098781,0.06464197,0.3825835,0.6195662,0.5417562
3,127,0.03969705,0.8114868,0.5953645,-0.007847915,1.125537,0.03057352,0.03969705,0.8114868,0.5953645
3,128,-0.09062016,0.9388732,0.5384612,-0.0364577,1.13178,0.01351932,-0.09062016,0.9388732,0.5384612
3,129,-0.203002,1.258633,0.4065292,-0.06862188,1.160982,-0.04333073,-0.203002,1.258633,0.4065292
3,130,0.2726819,1.467054,0.3359554,0.008311938,1.177679,-0.06498212,0.2726819,1.467054,0.3359554
3,131,-0.4712455,0.5777921,0.4378824,-0.2897737,1.060299,0.01571535,-0.4712455,0.5777921,0.4378824
3,132,0.07150167,1.238024,0.4663101,-0.02953957,1.154932,-0.05532295,0.07150167,1.238024,0.4663101
3,133,0.05549932,0.6856698,0.5893294,-0.009188085,1.116054,0.08814963,0.05549932,0.6856698,0.5893294
3,134,-0.3030757,1.486909,0.399151,-0.1683663,1.166885,-0.07980344,-0.3030757,1.486909,0.399151
3,135,-0.3579046,0.8118404,0.5624909,-0.1405039,1.133831,0.03002268,-0.3579046,0.8118404,0.5624909
3,136,0.1026612,1.251935,0.5441329,-0.03702144,1.164028,-0.0507757,0.1026612,1.251935,0.5441329
3,137,0.3149247,0.7527677,0.366056,0.04579991,1.121895,-0.00969252,0.3149247,0.7527677,0.366056
3,138,0.07191926,1.026465,0.3904894,0.0001540035,1.13316,-0.03876442,0.07191926,1.026465,0.3904894
3,139,-0.08133948,1.130982,0.45701,-0.0294632,1.145622,-0.04858315,-0.08133948,1.130982,0.45701
3,140,0.2970692,0.6884451,0.486527,0.06139942,1.12501,-0.007534037,0.2970692,0.6884451,0.486527
3,141,0.1244429,0.6458657,0.4997513,0.02472785,1.122611,0.005431208,0.1244429,0.6458657,0.4997513
3,142,-0.1986061,0.8415792,0.3942982,-0.07529345,1.123555,-0.01539906,-0.1986061,0.8415792,0.3942982
3,143,-0.4185914,0.660184,0.4010917,-0.1835635,1.109439,-0.006663051,-0.4185914,0.660184,0.4010917
3,144,-0.003580153,1.463584,0.5953298,-0.06588658,1.190871,0.09840414,-0.003580153,1.463584,0.5953298
3,145,-0.258974,0.8795426,0.5208429,-0.1156696,1.141935,0.01058396,-0.258974,0.8795426,0.5208429
3,146,0.4599701,0.6116806,0.5861624,0.2049617,1.09045,0.1329491,0.4599701,0.6116806,0.5861624
